"InsetL [um]","ResFreq [GHz]","Freq [GHz]","ang_deg(Z(1,1)) []","mag(Z(1,1)) []"
45,300,196.25,1.53540920457021,11.2871740327211
45,300,196.875,1.53542489844529,11.3574731236232
45,300,197.5,1.53543787684868,11.4279909978981
45,300,198.125,1.53544812199374,11.4987331773274
45,300,198.75,1.53545561418294,11.5697053044349
45,300,199.375,1.53546033174114,11.6409131471706
45,300,200,1.53546225094211,11.7123626038129
45,300,200.625,1.53546134592778,11.7840597081024
45,300,201.25,1.53545758861944,11.8560106346229
45,300,201.875,1.53545094862021,11.9282217044459
45,300,202.5,1.53544139310789,12.0006993910585
45,300,203.125,1.53542888671714,12.0734503265917
45,300,203.75,1.53541339141003,12.1464813083737
45,300,204.375,1.53539486633354,12.2197993058294
45,300,205,1.53537326766268,12.2934114677533
45,300,205.625,1.53534854842757,12.3673251299837
45,300,206.25,1.53532065832257,12.4415478235084
45,300,206.875,1.53528954349545,12.5160872830371
45,300,207.5,1.53525514631396,12.5909514560769
45,300,208.125,1.5352174051072,12.6661485125519
45,300,208.75,1.53517625387838,12.7416868550134
45,300,209.375,1.5351316219854,12.8175751294891
45,300,210,1.53508343378474,12.8938222370276
45,300,210.625,1.53503160823384,12.9704373459986
45,300,211.25,1.53497605844598,13.0474299052174
45,300,211.875,1.534916691191,13.1248096579671
45,300,212.5,1.53485340633381,13.2025866570033
45,300,213.125,1.5347860962014,13.2807712806315
45,300,213.75,1.53471464486751,13.3593742499606
45,300,214.375,1.53463892734177,13.4384066474451
45,300,215,1.5345588086484,13.517879936841
45,300,215.625,1.53447414277597,13.5978059847137
45,300,216.25,1.53438477147688,13.6781970836507
45,300,216.875,1.53429052289069,13.7590659773456
45,300,217.5,1.53419120996029,13.8404258877377
45,300,218.125,1.53408662860398,13.9222905444032
45,300,218.75,1.53397655559824,14.0046742164129
45,300,219.375,1.53386074611719,14.0875917468799
45,300,220,1.5337389308623,14.1710585904296
45,300,220.625,1.53361081270184,14.255090853825
45,300,221.25,1.53347606272115,14.339705339967
45,300,221.875,1.53333431556181,14.4249195954573
45,300,222.5,1.53318516389968,14.5107519618483
45,300,223.125,1.53302815187491,14.597221630599
45,300,223.75,1.53286276724196,14.6843487015724
45,300,224.375,1.53268843194871,14.7721542446345
45,300,225,1.53250449078004,14.8606603634738
45,300,225.625,1.53231019760587,14.9498902600923
45,300,226.25,1.5321046986517,15.0398682974058
45,300,226.875,1.53188701205314,15.1306200558572
45,300,227.5,1.53165600275398,15.2221723776348
45,300,228.125,1.53141035154873,15.314553388607
45,300,228.75,1.53114851673802,15.4077924828275
45,300,229.375,1.53086868644328,15.5019202465188
45,300,230,1.53056871909561,15.5969682863761
45,300,230.625,1.53024606895949,15.6929689086666
45,300,231.25,1.52989769277614,15.789954567514
45,300,231.875,1.52951993275343,15.8879569576689
45,300,232.5,1.52910837031706,15.9870055607874
45,300,233.125,1.52865764458877,16.0871253521706
45,300,233.75,1.52816123017329,16.1883332180472
45,300,234.375,1.52761117200125,16.2906323940389
45,300,235,1.52699778370738,16.3940038755873
45,300,235.625,1.52630933628609,16.4983932267897
45,300,236.25,1.52553180699083,16.6036904959843
45,300,236.875,1.52464884557911,16.7097000884629
45,300,237.5,1.52364228163335,16.8160967733215
45,300,238.125,1.52249379441163,16.9223645596665
45,300,238.75,1.5211888417175,17.0277196762561
45,300,239.375,1.51972453725951,17.1310331685902
45,300,240,1.51812341452355,17.2308022344078
45,300,240.625,1.51645346426778,17.3252786993681
45,300,241.25,1.51484869405166,17.4129211132501
45,300,241.875,1.51351220764803,17.4932761079166
45,300,242.5,1.51267458687493,17.5680249637265
45,300,243.125,1.51250040244685,17.6413435903509
45,300,243.75,1.51299426490247,17.718743585246
45,300,244.375,1.5139892002841,17.8048538171365
45,300,245,1.51523271660185,17.9018218742722
45,300,245.625,1.51649451724816,18.0093357222427
45,300,246.25,1.51762365713515,18.1256896805875
45,300,246.875,1.51854926495145,18.2488555528502
45,300,247.5,1.51925551021961,18.3770832426284
45,300,248.125,1.51975579776346,18.5090852256667
45,300,248.75,1.52007516830599,18.6440055841978
45,300,249.375,1.5202406837048,18.781320250874
45,300,250,1.52027707269956,18.9207373978003
45,300,250.625,1.5202052441199,19.0621196578182
45,300,251.25,1.52004215939301,19.205429553886
45,300,251.875,1.51980125240128,19.3506933047631
45,300,252.5,1.51949300435057,19.4979775977013
45,300,253.125,1.5191255037818,19.6473750108607
45,300,253.75,1.51870493020218,19.7989950382795
45,300,254.375,1.5182359485466,19.9529586884076
45,300,255,1.51772202130268,20.1093953453663
45,300,255.625,1.51716565135954,20.2684410595762
45,300,256.25,1.51656856914957,20.4302377425432
45,300,256.875,1.51593187602943,20.5949329365193
45,300,257.5,1.51525615367688,20.7626799535278
45,300,258.125,1.51454154720708,20.9336382563003
45,300,258.75,1.51378782795168,21.1079740029956
45,300,259.375,1.51299444043101,21.2858607088534
45,300,260,1.51216053694706,21.4674799979145
45,300,260.625,1.51128500237856,21.6530224308209
45,300,261.25,1.51036647111364,21.8426884031407
45,300,261.875,1.50940333756357,22.036689114319
45,300,262.5,1.50839376132556,22.235247611288
45,300,263.125,1.5073356677733,22.4385999136625
45,300,263.75,1.50622674462913,22.6469962297349
45,300,264.375,1.50506443489429,22.8607022744689
45,300,265,1.50384592637008,23.0800007025497
45,300,265.625,1.50256813788439,23.305192671447
45,300,266.25,1.50122770223613,23.5365995514661
45,300,266.875,1.49982094577954,23.7745648020094
45,300,267.5,1.49834386448585,24.0194560358032
45,300,268.125,1.4967920962381,24.2716672957571
