"InsetL [um]","ResFreq [GHz]","Freq [GHz]","ang_deg(Z(1,1)) []","mag(Z(1,1)) []"
100,300,226.875,1.53865864615754,12.2084881258852
100,300,227.5,1.53873091921716,12.2606957108659
100,300,228.125,1.53880244844811,12.3129035394458
100,300,228.75,1.5388732413872,12.3651120784403
100,300,229.375,1.53894330543922,12.4173217916091
100,300,230,1.53901264787982,12.469533139706
100,300,230.625,1.53908127585825,12.5217465805263
100,300,231.25,1.53914919640006,12.5739625689545
100,300,231.875,1.53921641640974,12.6261815570106
100,300,232.5,1.53928294267328,12.6784039938962
100,300,233.125,1.53934878186065,12.7306303260399
100,300,233.75,1.5394139405282,12.7828609971414
100,300,234.375,1.53947842512107,12.8350964482156
100,300,235,1.53954224197545,12.8873371176358
100,300,235.625,1.53960539732086,12.9395834411764
100,300,236.25,1.53966789728226,12.9918358520545
100,300,236.875,1.53972974788227,13.0440947809715
100,300,237.5,1.53979095504317,13.0963606561535
100,300,238.125,1.53985152458897,13.1486339033919
100,300,238.75,1.53991146224734,13.2009149460825
100,300,239.375,1.53997077365156,13.2532042052643
100,300,240,1.54002946434235,13.3055020996587
100,300,240.625,1.54008753976977,13.3578090457063
100,300,241.25,1.54014500529492,13.4101254576049
100,300,241.875,1.54020186619173,13.462451747346
100,300,242.5,1.54025812764863,13.514788324751
100,300,243.125,1.54031379477021,13.567135597507
100,300,243.75,1.54036887257883,13.619493971202
100,300,244.375,1.5404233660162,13.6718638493596
100,300,245,1.54047727994489,13.7242456334733
100,300,245.625,1.54053061914989,13.7766397230399
100,300,246.25,1.54058338833999,13.8290465155934
100,300,246.875,1.54063559214927,13.8814664067374
100,300,247.5,1.54068723513848,13.9338997901775
100,300,248.125,1.54073832179639,13.9863470577533
100,300,248.75,1.54078885654112,14.0388085994699
100,300,249.375,1.54083884372146,14.0912848035291
100,300,250,1.54088828761812,14.1437760563596
100,300,250.625,1.54093719244495,14.196282742648
100,300,251.25,1.54098556235022,14.2488052453677
100,300,251.875,1.54103340141771,14.3013439458091
100,300,252.5,1.54108071366793,14.3538992236083
100,300,253.125,1.54112750305925,14.4064714567757
100,300,253.75,1.54117377348895,14.4590610217246
100,300,254.375,1.54121952879436,14.5116682932986
100,300,255,1.54126477275389,14.5642936447998
100,300,255.625,1.54130950908804,14.6169374480153
100,300,256.25,1.54135374146045,14.6696000732447
100,300,256.875,1.54139747347884,14.7222818893261
100,300,257.5,1.54144070869602,14.7749832636625
100,300,258.125,1.5414834506108,14.8277045622475
100,300,258.75,1.54152570266893,14.880446149691
100,300,259.375,1.54156746826399,14.9332083892442
100,300,260,1.54160875073826,14.9859916428245
100,300,260.625,1.54164955338362,15.0387962710401
100,300,261.25,1.54168987944238,15.0916226332142
100,300,261.875,1.54172973210808,15.144471087409
100,300,262.5,1.54176911452632,15.1973419904494
100,300,263.125,1.54180802979557,15.2502356979463
100,300,263.75,1.5418464809679,15.3031525643195
100,300,264.375,1.54188447104978,15.3560929428211
100,300,265,1.5419220030028,15.4090571855574
100,300,265.625,1.54195907974439,15.4620456435114
100,300,266.25,1.54199570414856,15.515058666565
100,300,266.875,1.54203187904657,15.5680966035205
100,300,267.5,1.54206760722762,15.6211598021222
100,300,268.125,1.54210289143951,15.6742486090775
100,300,268.75,1.54213773438933,15.7273633700781
100,300,269.375,1.54217213874403,15.7805044298208
100,300,270,1.54220610713113,15.8336721320277
100,300,270.625,1.54223964213928,15.8868668194666
100,300,271.25,1.54227274631886,15.9400888339714
100,300,271.875,1.54230542218262,15.9933385164614
100,300,272.5,1.54233767220619,16.0466162069614
100,300,273.125,1.54236949882872,16.0999222446205
100,300,273.75,1.54240090445335,16.1532569677321
100,300,274.375,1.54243189144784,16.2066207137519
100,300,275,1.54246246214504,16.2600138193176
100,300,275.625,1.54249261884344,16.3134366202666
100,300,276.25,1.54252236380769,16.3668894516553
100,300,276.875,1.54255169926907,16.4203726477762
100,300,277.5,1.54258062742601,16.4738865421767
100,300,278.125,1.54260915044457,16.5274314676766
100,300,278.75,1.54263727045889,16.5810077563856
100,300,279.375,1.54266498957169,16.6346157397209
100,300,280,1.5426923098547,16.6882557484242
100,300,280.625,1.54271923334911,16.741928112579
100,300,281.25,1.542745762066,16.7956331616275
100,300,281.875,1.54277189798679,16.8493712243869
100,300,282.5,1.54279764306365,16.9031426290664
100,300,283.125,1.5428229992199,16.9569477032836
100,300,283.75,1.54284796835044,17.0107867740803
100,300,284.375,1.54287255232213,17.064660167939
100,300,285,1.54289675297417,17.1185682107984
100,300,285.625,1.54292057211852,17.1725112280697
100,300,286.25,1.54294401154024,17.2264895446516
100,300,286.875,1.54296707299785,17.2805034849461
100,300,287.5,1.54298975822375,17.3345533728739
100,300,288.125,1.54301206892449,17.3886395318894
100,300,288.75,1.5430340067812,17.4427622849956
100,300,289.375,1.54305557344988,17.4969219547592
100,300,290,1.54307677056174,17.5511188633253
100,300,290.625,1.54309759972355,17.6053533324322
100,300,291.25,1.54311806251795,17.6596256834255
100,300,291.875,1.54313816050377,17.7139362372727
100,300,292.5,1.54315789521632,17.7682853145775
100,300,293.125,1.54317726816775,17.8226732355939
100,300,293.75,1.54319628084728,17.8771003202399
100,300,294.375,1.54321493472155,17.9315668881117
100,300,295,1.54323323123488,17.9860732584976
100,300,295.625,1.54325117180957,18.040619750391
100,300,296.25,1.54326875784616,18.0952066825046
100,300,296.875,1.54328599072371,18.1498343732835
100,300,297.5,1.5433028718001,18.2045031409185
100,300,298.125,1.54331940241225,18.2592133033594
100,300,298.75,1.54333558387639,18.313965178328
100,300,299.375,1.54335141748833,18.3687590833312
100,300,300,1.54336690452371,18.423595335674
100,300,300.625,1.54338204623823,18.4784742524718
100,300,301.25,1.5433968438679,18.5333961506637
100,300,301.875,1.54341129862928,18.5883613470247
100,300,302.5,1.5434254117197,18.6433701581784
100,300,303.125,1.54343918431752,18.6984229006094
100,300,303.75,1.5434526175823,18.7535198906755
100,300,304.375,1.54346571265509,18.8086614446199
100,300,305,1.54347847065859,18.8638478785837
100,300,305.625,1.54349089269739,18.9190795086176
100,300,306.25,1.54350297985819,18.9743566506941
100,300,306.875,1.54351473320995,19.029679620719
100,300,307.5,1.54352615380419,19.0850487345438
100,300,308.125,1.54353724267509,19.1404643079771
100,300,308.75,1.54354800083974,19.1959266567963
100,300,309.375,1.54355842929832,19.251436096759
100,300,310,1.54356852903429,19.306992943615
100,300,310.625,1.54357830101459,19.3625975131172
100,300,311.25,1.54358774618977,19.4182501210334
100,300,311.875,1.54359686549424,19.4739510831571
100,300,312.5,1.5436056598464,19.5297007153192
100,300,313.125,1.54361413014882,19.5854993333991
100,300,313.75,1.54362227728843,19.6413472533353
100,300,314.375,1.54363010213667,19.6972447911372
100,300,315,1.54363760554964,19.7531922628952
100,300,315.625,1.54364478836831,19.8091899847925
100,300,316.25,1.54365165141862,19.8652382731151
100,300,316.875,1.5436581955117,19.9213374442633
100,300,317.5,1.54366442144394,19.9774878147619
100,300,318.125,1.54367032999725,20.033689701271
100,300,318.75,1.54367592193909,20.0899434205968
100,300,319.375,1.54368119802272,20.146249289702
100,300,320,1.54368615898727,20.2026076257163
100,300,320.625,1.54369080555794,20.2590187459469
100,300,321.25,1.54369513844607,20.3154829678888
100,300,321.875,1.54369915834934,20.3720006092353
100,300,322.5,1.54370286595188,20.4285719878882
100,300,323.125,1.54370626192439,20.485197421968
100,300,323.75,1.54370934692429,20.5418772298243
100,300,324.375,1.54371212159584,20.5986117300459
100,300,325,1.54371458657026,20.6554012414705
100,300,325.625,1.54371674246586,20.7122460831956
100,300,326.25,1.54371858988815,20.7691465745878
100,300,326.875,1.54372012942998,20.826103035293
100,300,327.5,1.54372136167164,20.8831157852466
100,300,328.125,1.543722287181,20.9401851446831
100,300,328.75,1.54372290651356,20.9973114341462
100,300,329.375,1.54372322021265,21.0544949744983
100,300,330,1.54372322880949,21.1117360869308
100,300,330.625,1.54372293282327,21.1690350929735
100,300,331.25,1.54372233276133,21.2263923145043
100,300,331.875,1.5437214291192,21.2838080737593
100,300,332.5,1.54372022238073,21.3412826933419
100,300,333.125,1.54371871301821,21.398816496233
100,300,333.75,1.54371690149241,21.4564098058
100,300,334.375,1.54371478825275,21.5140629458072
100,300,335,1.54371237373733,21.5717762404244
100,300,335.625,1.54370965837307,21.6295500142371
100,300,336.25,1.54370664257578,21.6873845922558
100,300,336.875,1.54370332675027,21.7452802999254
100,300,337.5,1.54369971129043,21.8032374631347
100,300,338.125,1.54369579657929,21.8612564082257
100,300,338.75,1.54369158298916,21.9193374620033
100,300,339.375,1.54368707088168,21.9774809517443
100,300,340,1.5436822606079,22.0356872052072
100,300,340.625,1.54367715250839,22.0939565506408
100,300,341.25,1.5436717469133,22.1522893167945
100,300,341.875,1.54366604414245,22.2106858329267
100,300,342.5,1.54366004450539,22.2691464288147
100,300,343.125,1.54365374830151,22.3276714347634
100,300,343.75,1.54364715582006,22.3862611816152
100,300,344.375,1.5436402673403,22.4449160007585
100,300,345,1.54363308313152,22.5036362241377
100,300,345.625,1.54362560345311,22.5624221842617
100,300,346.25,1.54361782855467,22.6212742142132
100,300,346.875,1.54360975867603,22.6801926476585
100,300,347.5,1.54360139404737,22.7391778188558
100,300,348.125,1.54359273488923,22.798230062665
100,300,348.75,1.54358378141264,22.8573497145562
100,300,349.375,1.54357453381912,22.9165371106197
100,300,350,1.54356499230079,22.9757925875741
100,300,350.625,1.54355515704042,23.0351164827764
100,300,351.25,1.54354502821149,23.0945091342303
100,300,351.875,1.54353460597823,23.1539708805957
100,300,352.5,1.54352389049573,23.2135020611977
100,300,353.125,1.54351288190993,23.2731030160359
100,300,353.75,1.54350158035774,23.332774085793
100,300,354.375,1.54348998596706,23.3925156118442
100,300,355,1.54347809885685,23.4523279362664
100,300,355.625,1.54346591913718,23.5122114018469
100,300,356.25,1.54345344690927,23.5721663520926
100,300,356.875,1.54344068226557,23.6321931312394
100,300,357.5,1.5434276252898,23.6922920842607
100,300,358.125,1.54341427605697,23.7524635568769
100,300,358.75,1.54340063463349,23.8127078955643
100,300,359.375,1.54338670107717,23.8730254475641
100,300,360,1.54337247543727,23.9334165608916
100,300,360.625,1.54335795775457,23.9938815843454
100,300,361.25,1.54334314806142,24.0544208675159
100,300,361.875,1.54332804638175,24.1150347607952
100,300,362.5,1.54331265273113,24.1757236153853
100,300,363.125,1.54329696711685,24.2364877833082
100,300,363.75,1.5432809895379,24.2973276174139
100,300,364.375,1.54326471998504,24.3582434713904
100,300,365,1.54324815844087,24.4192356997722
100,300,365.625,1.54323130487982,24.48030465795
100,300,366.25,1.54321415926822,24.5414507021791
100,300,366.875,1.54319672156434,24.6026741895891
100,300,367.5,1.5431789917184,24.663975478193
100,300,368.125,1.54316096967264,24.7253549268959
100,300,368.75,1.54314265536133,24.7868128955048
100,300,369.375,1.54312404871084,24.8483497447373
100,300,370,1.54310514963963,24.9099658362308
100,300,370.625,1.5430859580583,24.9716615325521
100,300,371.25,1.54306647386967,25.0334371972063
100,300,371.875,1.54304669696873,25.0952931946459
100,300,372.5,1.54302662724273,25.1572298902804
100,300,373.125,1.5430062645712,25.2192476504853
100,300,373.75,1.54298560882597,25.2813468426115
100,300,374.375,1.54296465987121,25.3435278349945
100,300,375,1.54294341756346,25.4057909969637
