"InsetL [um]","ResFreq [GHz]","Freq [GHz]","ang_deg(Z(1,1)) []","mag(Z(1,1)) []"
70,300,125,1.49419821713831,3.12798395280446
70,300,125.625,1.49551025886603,3.19273481590597
70,300,126.25,1.49676614482274,3.25729445988062
70,300,126.875,1.49796940970422,3.32166634649121
70,300,127.5,1.4991232954153,3.38585390396491
70,300,128.125,1.50023078076158,3.44986052572875
70,300,128.75,1.50129460760151,3.51368956945768
70,300,129.375,1.50231730394129,3.5773443563879
70,300,130,1.50330120438105,3.64082817085561
70,300,130.625,1.50424846826008,3.70414426002774
70,300,131.25,1.50516109579712,3.76729583379591
70,300,131.875,1.50604094247955,3.83028606480958
70,300,132.5,1.50688973191895,3.89311808862778
70,300,133.125,1.50770906736016,3.95579500397173
70,300,133.75,1.5085004420057,4.01831987306349
70,300,134.375,1.50926524829508,4.08069572203764
70,300,135,1.5100047862604,4.14292554141512
70,300,135.625,1.51072027106373,4.20501228662967
70,300,136.25,1.51141283980808,4.26695887859876
70,300,136.875,1.5120835577024,4.32876820433219
70,300,137.5,1.51273342365088,4.39044311757209
70,300,138.125,1.51336337532824,4.45198643945948
70,300,138.75,1.51397429379531,4.51340095922275
70,300,139.375,1.51456700770272,4.57468943488429
70,300,140,1.51514229712498,4.6358545939821
70,300,140.625,1.51570089706211,4.69689913430354
70,300,141.25,1.51624350064216,4.75782572462881
70,300,141.875,1.5167707620538,4.81863700548213
70,300,142.5,1.51728329923525,4.87933558988903
70,300,143.125,1.5177816963427,4.93992406413812
70,300,143.75,1.51826650601916,5.00040498854628
70,300,144.375,1.51873825148206,5.06078089822624
70,300,145,1.51919742844653,5.12105430385565
70,300,145.625,1.51964450689893,5.18122769244715
70,300,146.25,1.52007993273419,5.2413035281188
70,300,146.875,1.52050412926905,5.3012842528646
70,300,147.5,1.52091749864174,5.36117228732474
70,300,148.125,1.52132042310814,5.42097003155552
70,300,148.75,1.52171326624315,5.48067986579888
70,300,149.375,1.52209637405507,5.54030415125143
70,300,150,1.52247007602042,5.59984523083328
70,300,150.625,1.52283468604561,5.65930542995675
70,300,151.25,1.52319050336136,5.71868705729512
70,300,151.875,1.52353781335529,5.77799240555192
70,300,152.5,1.52387688834759,5.83722375223094
70,300,153.125,1.5242079883141,5.89638336040752
70,300,153.75,1.52453136156107,5.95547347950146
70,300,154.375,1.52484724535496,6.01449634605227
70,300,155,1.52515586651107,6.07345418449709
70,300,155.625,1.52545744194369,6.1323492079522
70,300,156.25,1.52575217918081,6.19118361899852
70,300,156.875,1.52604027684599,6.24995961047208
70,300,157.5,1.52632192510953,6.30867936626014
70,300,158.125,1.52659730611139,6.3673450621038
70,300,158.75,1.52686659435764,6.42595886640806
70,300,159.375,1.52712995709232,6.48452294106025
70,300,160,1.52738755464645,6.54303944225802
70,300,160.625,1.52763954076561,6.6015105213477
70,300,161.25,1.5278860629176,6.6599383256746
70,300,161.875,1.52812726258144,6.7183249994461
70,300,162.5,1.52836327551889,6.77667268460927
70,300,163.125,1.52859423202966,6.83498352174418
70,300,163.75,1.5288202571912,6.89325965097452
70,300,164.375,1.52904147108411,6.95150321289727
70,300,165,1.529257989004,7.00971634953306
70,300,165.625,1.52946992166053,7.06790120529911
70,300,166.25,1.52967737536442,7.12605992800699
70,300,166.875,1.52988045220299,7.18419466988703
70,300,167.5,1.53007925020502,7.24230758864208
70,300,168.125,1.53027386349524,7.30040084853292
70,300,168.75,1.5304643824391,7.35847662149816
70,300,169.375,1.53065089377829,7.41653708831157
70,300,170,1.53083348075728,7.47458443978003
70,300,170.625,1.53101222324137,7.53262087798547
70,300,171.25,1.53118719782654,7.59064861757481
70,300,171.875,1.53135847794128,7.64866988710166
70,300,172.5,1.53152613394084,7.70668693042447
70,300,173.125,1.53169023319389,7.76470200816588
70,300,173.75,1.53185084016183,7.82271739923851
70,300,174.375,1.53200801647094,7.88073540244305
70,300,175,1.53216182097731,7.93875833814489
70,300,175.625,1.53231230982468,7.99678855003632
70,300,176.25,1.53245953649514,8.05482840699172
70,300,176.875,1.53260355185264,8.1128803050243
70,300,177.5,1.53274440417913,8.17094666935346
70,300,178.125,1.53288213920338,8.22902995659293
70,300,178.75,1.53301680012188,8.28713265707087
70,300,179.375,1.53314842761193,8.34525729729443
70,300,180,1.53327705983629,8.40340644257229
70,300,180.625,1.53340273243902,8.46158269981059
70,300,181.25,1.53352547853201,8.51978872049902
70,300,181.875,1.53364532867153,8.57802720390594
70,300,182.5,1.53376231082402,8.6363009005036
70,300,183.125,1.53387645032035,8.69461261564667
70,300,183.75,1.53398776979733,8.75296521353058
70,300,184.375,1.53409628912546,8.81136162145878
70,300,185,1.53420202532137,8.86980483445205
70,300,185.625,1.53430499244344,8.92829792023695
70,300,186.25,1.53440520146853,8.98684402465503
70,300,186.875,1.53450266014786,9.04544637754013
70,300,187.5,1.53459737283914,9.10410829911707
70,300,188.125,1.5346893403123,9.16283320698201
70,300,188.75,1.53477855952498,9.22162462373332
70,300,189.375,1.53486502336397,9.28048618533081
70,300,190,1.53494872034759,9.33942165027246
70,300,190.625,1.53502963428346,9.39843490969014
70,300,191.25,1.5351077438751,9.45752999848096
70,300,191.875,1.53518302226938,9.51671110760745
70,300,192.5,1.53525543653571,9.57598259772053
70,300,193.125,1.53532494706602,9.63534901428198
70,300,193.75,1.53539150688236,9.69481510439114
70,300,194.375,1.53545506083676,9.75438583555263
70,300,195,1.53551554468459,9.81406641666004
70,300,195.625,1.53557288400922,9.87386232151582
70,300,196.25,1.53562699297097,9.93377931526043
70,300,196.875,1.53567777284785,9.99382348414794
70,300,197.5,1.53572511032851,10.0540012691799
70,300,198.125,1.53576887550928,10.1143195042002
70,300,198.75,1.53580891953628,10.1747854591602
70,300,199.375,1.53584507181999,10.2354068893938
70,300,200,1.53587713673273,10.2961920918965
70,300,200.625,1.53590488967777,10.3571499697894
70,300,201.25,1.53592807239118,10.4182901063738
70,300,201.875,1.53594638730256,10.4796228504556
70,300,202.5,1.53595949073481,10.5411594149456
70,300,203.125,1.53596698466495,10.60291199114
70,300,203.75,1.53596840669047,10.6648938815647
70,300,204.375,1.5359632177455,10.7271196548461
70,300,205,1.53595078697744,10.7896053267637
70,300,205.625,1.53593037301746,10.8523685724675
70,300,206.25,1.53590110064032,10.9154289758172
70,300,206.875,1.53586193148709,10.9788083229286
70,300,207.5,1.53581162708597,11.0425309482768
70,300,208.125,1.53574870180379,11.1066241430556
70,300,208.75,1.53567136252547,11.1711186367837
70,300,209.375,1.53557743069033,11.2360491641043
70,300,210,1.53546424066574,11.3014551287563
70,300,210.625,1.53532850609122,11.3673813747366
70,300,211.25,1.53516614245372,11.4338790686436
70,300,211.875,1.53497202926966,11.5010066832646
70,300,212.5,1.53473968811853,11.5688310434634
70,300,213.125,1.53446084230274,11.6374283378786
70,300,213.75,1.53412480849167,11.7068848884696
70,300,214.375,1.53371764805168,11.7772972562419
70,300,215,1.53322097285055,11.8487708528006
70,300,215.625,1.53261025389077,11.9214154442287
70,300,216.25,1.53185241999412,11.9953344270356
70,300,216.875,1.5309024666926,12.0706018481743
70,300,217.5,1.52969876495256,12.1472155419398
70,300,218.125,1.52815690910751,12.2250041363354
70,300,218.75,1.52616270030747,12.3034464195355
70,300,219.375,1.52356738523275,12.3813305917479
70,300,220,1.52019535578974,12.456147844846
70,300,220.625,1.51589132221687,12.523150384344
70,300,221.25,1.51066244652391,12.5743737737067
70,300,221.875,1.50497414017715,12.5991883123187
70,300,222.5,1.5000799899139,12.5898333308465
70,300,223.125,1.49778913232516,12.5526339451961
70,300,223.75,1.49917341899879,12.5122366521303
70,300,224.375,1.50349709502169,12.495305846539
70,300,225,1.50898836826145,12.5118921713564
70,300,225.625,1.51424343183982,12.5565999056998
70,300,226.25,1.51865719798856,12.6194494907201
70,300,226.875,1.52214886353043,12.692292359634
70,300,227.5,1.52484597091067,12.769994928187
70,300,228.125,1.52691771328848,12.8497002227107
70,300,228.75,1.52851425896815,12.9299357875204
70,300,229.375,1.52975331925277,13.0099975762074
70,300,230,1.53072284180004,13.0895888183078
70,300,230.625,1.53148742811471,13.1686218435215
70,300,231.25,1.53209441202348,13.2471124460344
70,300,231.875,1.53257863716273,13.3251244371709
70,300,232.5,1.53296596344478,13.4027409447335
70,300,233.125,1.53327577167218,13.4800498813188
70,300,233.75,1.53352273701703,13.5571368965044
70,300,234.375,1.53371808542976,13.6340822604778
70,300,235,1.53387048850873,13.7109597859766
70,300,235.625,1.5339867059254,13.7878367775006
70,300,236.25,1.53407205087904,13.8647744686503
70,300,236.875,1.53413073063148,13.9418286624986
70,300,237.5,1.53416609811359,14.0190504272743
70,300,238.125,1.53418083963612,14.0964867739622
70,300,238.75,1.53417711624914,14.1741812824335
70,300,239.375,1.53415667115095,14.252174663943
70,300,240,1.5341209119925,14.3305052587589
70,300,240.625,1.53407097444406,14.4092094729911
70,300,241.25,1.53400777164967,14.4883221609417
70,300,241.875,1.53393203295847,14.5678769599551
70,300,242.5,1.53384433443869,14.6479065845809
70,300,243.125,1.53374512304132,14.7284430863248
70,300,243.75,1.5336347358164,14.8095180845845
70,300,244.375,1.53351341524315,14.8911629736684
70,300,245,1.53338132148317,14.9734091101431
70,300,245.625,1.53323854217688,15.0562879841721
70,300,246.25,1.53308510026214,15.1398313779995
70,300,246.875,1.53292096018628,15.2240715143062
70,300,247.5,1.53274603280061,15.3090411968026
70,300,248.125,1.53256017916365,15.3947739451265
70,300,248.75,1.53236321343026,15.4813041258714
70,300,249.375,1.53215490496528,15.5686670813743
70,300,250,1.5319349797907,15.6568992577373
70,300,250.625,1.53170312145078,15.7460383334376
70,300,251.25,1.53145897136069,15.836123349791
70,300,251.875,1.53120212868841,15.9271948444713
70,300,252.5,1.53093214980653,16.0192949892475
70,300,253.125,1.53064854734013,16.1124677330855
70,300,253.75,1.53035078882737,16.2067589517598
70,300,254.375,1.53003829500163,16.3022166051418
70,300,255,1.52971043769671,16.3988909033692
70,300,255.625,1.52936653737014,16.4968344831542
70,300,256.25,1.52900586023357,16.5961025955619
70,300,256.875,1.52862761497297,16.6967533066788
70,300,257.5,1.52823094903585,16.7988477127006
70,300,258.125,1.52781494445627,16.9024501710964
70,300,258.75,1.52737861318235,17.0076285496576
70,300,259.375,1.52692089186414,17.1144544954114
70,300,260,1.5264406360525,17.2230037255819
70,300,260.625,1.52593661375159,17.3333563430077
70,300,261.25,1.52540749825869,17.4455971786881
70,300,261.875,1.52485186021521,17.5598161644308
70,300,262.5,1.52426815878139,17.6761087389116
70,300,263.125,1.52365473183447,17.7945762908487
70,300,263.75,1.52300978507566,17.9153266434352
70,300,264.375,1.52233137991427,18.0384745846829
70,300,265,1.52161741997843,18.1641424489047
70,300,265.625,1.52086563607929,18.292460755228
70,300,266.25,1.52007356943011,18.4235689097854
70,300,266.875,1.5192385528915,18.5576159790956
70,300,267.5,1.51835768997933,18.6947615431447
70,300,268.125,1.51742783133091,18.8351766378153
70,300,268.75,1.5164455482774,18.9790447976278
70,300,269.375,1.51540710311409,19.1265632112693
70,300,270,1.51430841559421,19.2779440041271
70,300,270.625,1.51314502509372,19.4334156640581
70,300,271.25,1.51191204780175,19.5932246289487
70,300,271.875,1.5106041281818,19.7576370573091
70,300,272.5,1.50921538381737,19.926940806259
70,300,273.125,1.50773934259947,20.1014476448657
70,300,273.75,1.50616887102556,20.2814957349755
70,300,274.375,1.50449609215429,20.4674524165177
70,300,275,1.5027122914883,20.6597173398727
70,300,275.625,1.50080780872842,20.8587259943813
70,300,276.25,1.49877191294342,21.0649536895779
70,300,276.875,1.49659265821365,21.2789200543703
70,300,277.5,1.49425671621249,21.5011941293151
70,300,278.125,1.49174918146203,21.732400138469
70,300,278.75,1.48905334410312,21.973224040131
70,300,279.375,1.48615042391441,22.2244209701606
70,300,280,1.48301925794444,22.486823707375
70,300,280.625,1.4796359324178,22.761352307506
70,300,281.25,1.47597334745073,23.0490250696801
70,300,281.875,1.47200070045193,23.3509710161726
70,300,282.5,1.467682870744,23.6684440801214
70,300,283.125,1.46297968373541,24.002839203346
70,300,283.75,1.45784502766355,24.3557105413816
70,300,284.375,1.45222578921474,24.7287919455235
70,300,285,1.44606056582517,25.1240198262666
70,300,285.625,1.43927810170305,25.5435583736541
70,300,286.25,1.43179538100879,25.9898268771321
70,300,286.875,1.42351529450931,26.4655284856983
70,300,287.5,1.41432377464716,26.9736790749257
70,300,288.125,1.40408626763998,27.5176337755452
70,300,288.75,1.39264337955842,28.1011069049445
70,300,289.375,1.37980549675872,28.728178107945
70,300,290,1.36534614193733,29.4032727895931
70,300,290.625,1.34899379185599,30.1310973603272
70,300,291.25,1.33042186605372,30.9164977838074
70,300,291.875,1.30923662807418,31.7641909608277
70,300,292.5,1.2849628822807,32.6782890686233
70,300,293.125,1.25702771530169,33.661492521234
70,300,293.75,1.22474333236517,34.7137631011941
70,300,294.375,1.18729164208096,35.830204242232
70,300,295,1.14371623705395,36.9977843860062
70,300,295.625,1.09293260904928,38.1904965470876
70,300,296.25,1.03377554356431,39.3626998651952
70,300,296.875,0.965113102959601,40.4410504386336
70,300,297.5,0.886064603571878,41.3170953532421
70,300,298.125,0.796351430815655,41.8456245844213
70,300,298.75,0.696759070240688,41.8572537262268
70,300,299.375,0.589577682678458,41.193211570197
70,300,300,0.478759958465226,39.7593560069858
70,300,300.625,0.369537170629726,37.5758147027751
70,300,301.25,0.267502198825357,34.787815745685
70,300,301.875,0.177555094539374,31.6242526298816
70,300,302.5,0.103219880355095,28.3290455694354
70,300,303.125,0.0465486430336884,25.1049947658838
70,300,303.75,0.00845522748468956,22.0902106575063
70,300,304.375,-0.0108177882800903,19.3618103106262
70,300,305,-0.0113166136563439,16.9520032161547
70,300,305.625,0.00682839929911924,14.8651995689019
70,300,306.25,0.0434106070801958,13.0911426186925
70,300,306.875,0.0979669832338239,11.613195646349
70,300,307.5,0.1694428736954,10.4125512051691
70,300,308.125,0.255793313886549,9.46947597906581
70,300,308.75,0.353706866347529,8.76272602455597
70,300,309.375,0.458690713672115,8.2683498117059
70,300,310,0.565640563046771,7.95909343321759
70,300,310.625,0.669726924755478,7.80516774599639
70,300,311.25,0.767194076617217,7.77624043689234
70,300,311.875,0.855737047411633,7.84378013970808
70,300,312.5,0.934417827244375,7.98284370865326
70,300,313.125,1.00331273138893,8.17290660471341
70,300,313.75,1.06311050467958,8.39785201333919
70,300,314.375,1.11478817083252,8.64545607910897
70,300,315,1.15939746630637,8.90668137529171
70,300,315.625,1.19794504376962,9.17497497289533
70,300,316.25,1.23133652638524,9.44566198586611
70,300,316.875,1.26035840477312,9.71545947600965
70,300,317.5,1.28567988040753,9.98210337557137
70,300,318.125,1.30786382403244,10.244069388666
70,300,318.75,1.32738086859955,10.50036729148
70,300,319.375,1.34462361129333,10.7503905885312
70,300,320,1.35991956517496,10.9938070989457
70,300,320.625,1.37354238230165,11.2304794794062
70,300,321.25,1.38572130501203,11.4604075258291
70,300,321.875,1.3966489952688,11.6836862878815
70,300,322.5,1.40648796047727,11.900475666241
70,300,323.125,1.4153758021272,12.1109783596259
70,300,323.75,1.42342949481599,12.3154238955983
70,300,324.375,1.43074887493153,12.5140571039656
70,300,325,1.43741948880232,12.7071298412331
