"InsetL [um]","ResFreq [GHz]","Freq [GHz]","ang_deg(Z(1,1)) []","mag(Z(1,1)) []"
35,300,268.75,1.48671362781964,27.029056691636
35,300,269.375,1.48474215027334,27.3597686854348
35,300,270,1.48266535642478,27.7020136025417
35,300,270.625,1.48047606843922,28.0565141542757
35,300,271.25,1.47816642710429,28.424052594804
35,300,271.875,1.47572781932839,28.8054770044405
35,300,272.5,1.47315079521575,29.2017083520146
35,300,273.125,1.47042497318888,29.6137484505359
35,300,273.75,1.46753893132904,30.042688938947
35,300,274.375,1.46448008274795,30.4897214446687
35,300,275,1.46123453237612,30.9561491075145
35,300,275.625,1.45778691203648,31.4433996761251
35,300,276.25,1.45412019004553,31.9530404242253
35,300,276.875,1.45021545082064,32.4867951767253
35,300,277.5,1.44605163903649,33.0465637861541
35,300,278.125,1.4416052617241,33.6344444594056
35,300,278.75,1.43685004028554,34.252759404734
35,300,279.375,1.43175650263726,34.9040843507964
35,300,280,1.42629150350454,35.5912825846978
35,300,280.625,1.42041765815314,36.3175442654375
35,300,281.25,1.4140926714147,37.0864318930917
35,300,281.875,1.4072685395486,37.9019329510357
35,300,282.5,1.39989059704093,38.7685208840627
35,300,283.125,1.39189637355904,39.6912257196254
35,300,283.75,1.38321421755894,40.6757157636325
35,300,284.375,1.37376163198212,41.7283918717121
35,300,285,1.36344325345654,42.8564957506439
35,300,285.625,1.35214838868355,44.0682334777186
35,300,286.25,1.3397479993893,45.3729147592824
35,300,286.875,1.32609099944688,46.7811070819542
35,300,287.5,1.31099969379123,48.3048013347489
35,300,288.125,1.29426414840143,49.9575808518905
35,300,288.75,1.27563523526738,51.7547777377179
35,300,289.375,1.25481605059966,53.7135864602297
35,300,290,1.23145137026472,55.8530812262075
35,300,290.625,1.20511480912779,58.1940444293837
35,300,291.25,1.17529344313313,60.7584488460379
35,300,291.875,1.14136993735439,63.5683318476815
35,300,292.5,1.10260289340711,66.6436362879837
35,300,293.125,1.05810753297974,69.9983494323907
35,300,293.75,1.00684155284372,73.6339438358584
35,300,294.375,0.947605881232374,77.5287740496261
35,300,295,0.879078083385636,81.6219583598071
35,300,295.625,0.799907375348302,85.7910376257903
35,300,296.25,0.708911029103696,89.8256916666819
35,300,296.875,0.605409753830013,93.4067739034634
35,300,297.5,0.489698099023562,96.1108306692363
35,300,298.125,0.363537350580981,97.4675483090053
35,300,298.75,0.230408089376972,97.0825190587296
35,300,299.375,0.0952129934242383,94.7875834688282
35,300,300,-0.0366399170354522,90.7294249276797
35,300,300.625,-0.160404195614697,85.3265664899245
35,300,301.25,-0.272835293682824,79.1211025948901
35,300,301.875,-0.372395201113523,72.6221871503728
35,300,302.5,-0.458944734197593,66.2149838931092
35,300,303.125,-0.533240779673068,60.1426152424453
35,300,303.75,-0.596481305268014,54.5306248152134
35,300,304.375,-0.649990805533669,49.4234337691264
35,300,305,-0.695040475216373,44.8164365998007
35,300,305.625,-0.732763530042758,40.6789459335635
35,300,306.25,-0.764127054848328,36.968730087641
35,300,306.875,-0.789933123912621,33.64044751687
35,300,307.5,-0.810832770682107,30.6501444430281
35,300,308.125,-0.827343899215181,27.9573946945424
35,300,308.75,-0.839868737358145,25.5261065170059
35,300,309.375,-0.848708898600073,23.3246185548075
35,300,310,-0.85407736848152,21.3254460804184
35,300,310.625,-0.856107305640068,19.5048792817202
35,300,311.25,-0.854857767789671,17.8425419860162
35,300,311.875,-0.850316517573631,16.3209659704431
35,300,312.5,-0.842400029432141,14.9252065197484
35,300,313.125,-0.830950761947393,13.6425091152555
35,300,313.75,-0.815731720290092,12.462029144813
35,300,314.375,-0.796418353551923,11.3746028654469
35,300,315,-0.772587977794282,10.3725665271143
35,300,315.625,-0.743707301068329,9.44962037511552
35,300,316.25,-0.709119447361671,8.60073436523569
35,300,316.875,-0.668033454120474,7.82209208664478
35,300,317.5,-0.61952203082748,7.1110676030234
35,300,318.125,-0.562537986855478,6.46622518592973
35,300,318.75,-0.495966463366792,5.88732202879437
35,300,319.375,-0.418737837467777,5.37527652663882
35,300,320,-0.330029982869488,4.93203905590966
35,300,320.625,-0.229576443960328,4.56027564232814
35,300,321.25,-0.118050519487049,4.26277186280134
35,300,321.875,0.00259400953939247,4.04152907222473
35,300,322.5,0.129035178702334,3.89669090476036
35,300,323.125,0.256938283854527,3.82564959682242
35,300,323.75,0.381731171805706,3.8227549554701
35,300,324.375,0.499488626285748,3.87982334789178
35,300,325,0.607531339985608,3.98723516348171
35,300,325.625,0.704556853236048,4.13515300099351
35,300,326.25,0.790403088520783,4.31446318478485
35,300,326.875,0.86566577127778,4.5172939361541
35,300,327.5,0.931342197950508,4.73716938917606
35,300,328.125,0.988573915779431,4.96893533230534
35,300,328.75,1.03849083299288,5.20857891195137
35,300,329.375,1.0821313873423,5.45302136111099
35,300,330,1.12041087468618,5.6999242548162
35,300,330.625,1.15411671336425,5.94752499091492
35,300,331.25,1.18391699080249,6.19450410959554
35,300,331.875,1.2103743913767,6.43988134434493
35,300,332.5,1.23396131493324,6.68293548095922
35,300,333.125,1.25507417282012,6.92314308112671
35,300,333.75,1.27404604147355,7.16013179062939
35,300,334.375,1.29115746648058,7.39364477506068
35,300,335,1.30664549976978,7.62351359121984
35,300,335.625,1.32071117075384,7.84963743978699
35,300,336.25,1.33352562393622,8.07196724784528
35,300,336.875,1.34523514668769,8.2904934152521
35,300,337.5,1.35596528557663,8.50523634956857
35,300,338.125,1.36582421975598,8.71623913172018
35,300,338.75,1.37490553103746,8.92356181667848
35,300,339.375,1.38329048468694,9.12727699426252
35,300,340,1.39104991328813,9.32746632533044
35,300,340.625,1.39824577811955,9.52421783613038
35,300,341.25,1.40493246794006,9.71762380429936
35,300,341.875,1.41115788336059,9.90777910827129
35,300,342.5,1.41696434559314,10.0947799408715
35,300,343.125,1.42238936086659,10.2787228099772
35,300,343.75,1.42746626580945,10.4597037660416
35,300,344.375,1.43222477431371,10.6378178092893
35,300,345,1.4366914425653,10.8131584394487
35,300,345.625,1.44089006585666,10.9858173186876
35,300,346.25,1.44484201832922,11.1558840245102
35,300,346.875,1.44856654480488,11.3234458741356
35,300,347.5,1.4520810122575,11.4885878056277
35,300,348.125,1.45540112717082,11.6513923040046
35,300,348.75,1.45854112396836,11.8119393628986
35,300,349.375,1.46151392883398,11.9703064742011
35,300,350,1.46433130253237,12.1265686396149
35,300,350.625,1.46700396525491,12.280798399221
35,300,351.25,1.46954170603601,12.4330658731261
35,300,351.875,1.47195347888649,12.5834388130195
35,300,352.5,1.47424748746089,12.731982661089
35,300,353.125,1.47643125980037,12.8787606142445
35,300,353.75,1.47851171446349,13.0238336920022
35,300,354.375,1.4804952191649,13.1672608067098
35,300,355,1.48238764288037,13.3090988350599
35,300,355.625,1.48419440224069,13.4494026900538
35,300,356.25,1.48592050292193,13.5882253927556
35,300,356.875,1.48757057664221,13.7256181433166
35,300,357.5,1.48914891429255,13.861630390869
35,300,358.125,1.49065949565876,13.9963099019819
35,300,358.75,1.49210601613146,14.1297028274472
35,300,359.375,1.49349191074956,14.2618537672284
35,300,360,1.49482037587889,14.392805833454
35,300,360.625,1.49609438878907,14.5226007113786
35,300,361.25,1.49731672535972,14.6512787182667
35,300,361.875,1.49848997611829,14.7788788601813
35,300,362.5,1.49961656078763,14.9054388866809
35,300,363.125,1.50069874150032,15.0309953434431
35,300,363.75,1.50173863481796,15.1555836228473
35,300,364.375,1.50273822267805,15.2792380125593
35,300,365,1.50369936237675,15.4019917421672
35,300,365.625,1.50462379568368,15.5238770279227
35,300,366.25,1.50551315717425,15.6449251156497
35,300,366.875,1.50636898185563,15.7651663218793
35,300,367.5,1.50719271215395,15.8846300732773
35,300,368.125,1.50798570432348,16.0033449444263
35,300,368.75,1.50874923433169,16.1213386940284
35,300,369.375,1.5094845032688,16.2386382995919
35,300,370,1.51019264232503,16.3552699906648
35,300,370.625,1.51087471737475,16.4712592806775
35,300,371.25,1.51153173320242,16.5866309974544
35,300,371.875,1.51216463740192,16.7014093124537
35,300,372.5,1.51277432397766,16.815617768792
35,300,373.125,1.51336163667317,16.9292793081086
35,300,373.75,1.5139273720503,17.0424162963227
35,300,374.375,1.51447228233999,17.1550505483346
35,300,375,1.51499707808359,17.2672033517198
