"InsetL [um]","ResFreq [GHz]","Freq [GHz]","re(Z(1,1)) []","im(Z(1,1)) []"
25,300,178.125,0.370135834986315,10.3840201306496
25,300,178.75,0.372266413607469,10.457438264486
25,300,179.375,0.374424869817296,10.531017494048
25,300,180,0.376611672556179,10.6047622121605
25,300,180.625,0.378827304304897,10.6786768780457
25,300,181.25,0.381072261548505,10.7527660194695
25,300,181.875,0.383347055257158,10.8270342349497
25,300,182.5,0.385652211384649,10.9014861960296
25,300,183.125,0.387988271385551,10.976126649619
25,300,183.75,0.390355792751791,11.0509604204057
25,300,184.375,0.392755349569635,11.1259924133405
25,300,185,0.395187533098117,11.2012276161979
25,300,185.625,0.397652952369843,11.2766711022171
25,300,186.25,0.40015223481532,11.3523280328256
25,300,186.875,0.402686026911996,11.4282036604486
25,300,187.5,0.405254994859138,11.5043033314094
25,300,188.125,0.407859825279923,11.5806324889226
25,300,188.75,0.410501225952038,11.6571966761855
25,300,189.375,0.413179926568188,11.7340015395717
25,300,190,0.415896679528122,11.8110528319303
25,300,190.625,0.41865226076367,11.888356415997
25,300,191.25,0.421447470598513,11.9659182679198
25,300,191.875,0.42428313464455,12.0437444809067
25,300,192.5,0.427160104736592,12.1218412689986
25,300,193.125,0.430079259907545,12.2002149709745
25,300,193.75,0.433041507406162,12.2788720543938
25,300,194.375,0.436047783759581,12.357819119783
25,300,195,0.439099055883126,12.4370629049718
25,300,195.625,0.442196322239866,12.5166102895876
25,300,196.25,0.445340614052716,12.5964682997126
25,300,196.875,0.448532996571875,12.6766441127144
25,300,197.5,0.451774570400844,12.757145062256
25,300,198.125,0.455066472884113,12.8379786434935
25,300,198.75,0.458409879560265,12.9191525184723
25,300,199.375,0.461806005684067,13.0006745217292
25,300,200,0.465256107821638,13.0825526661118
25,300,200.625,0.468761485523046,13.1647951488245
25,300,201.25,0.472323483076884,13.2474103577141
25,300,201.875,0.4759434913518,13.3304068778043
25,300,202.5,0.479622949730297,13.4137934980943
25,300,203.125,0.483363348140624,13.497579218633
25,300,203.75,0.487166229192697,13.5817732578833
25,300,204.375,0.491033190424966,13.6663850603928
25,300,205,0.49496588666926,13.7514243047844
25,300,205.625,0.498966032541402,13.8369009120866
25,300,206.25,0.503035405065992,13.9228250544197
25,300,206.875,0.507175846444577,14.009207164058
25,300,207.5,0.511389266976989,14.096057942889
25,300,208.125,0.515677648146766,14.1833883722908
25,300,208.75,0.520043045882357,14.271209723452
25,300,209.375,0.524487594006972,14.3595335681602
25,300,210,0.529013507891201,14.4483717900842
25,300,210.625,0.533623088323774,14.5377365965816
25,300,211.25,0.538318725617466,14.6276405310615
25,300,211.875,0.543102903968853,14.7180964859372
25,300,212.5,0.547978206092506,14.8091177162046
25,300,213.125,0.5529473181525,14.9007178536874
25,300,213.75,0.558013035016636,14.9929109219894
25,300,214.375,0.563178265861478,15.085711352203
25,300,215,0.56844604015975,15.1791339994224
25,300,215.625,0.573819514085375,15.2731941601173
25,300,216.25,0.579301977375549,15.3679075904259
25,300,216.875,0.584896860694432,15.4632905254338
25,300,217.5,0.59060774354877,15.5593596995094
25,300,218.125,0.596438362812284,15.6561323677739
25,300,218.75,0.602392621923758,15.7536263287933
25,300,219.375,0.608474600832716,15.8518599485861
25,300,220,0.614688566777274,15.9508521860518
25,300,220.625,0.62103898599173,16.0506226199376
25,300,221.25,0.627530536456265,16.1511914774696
25,300,221.875,0.634168121819014,16.2525796647948
25,300,222.5,0.640956886642262,16.3548087993913
25,300,223.125,0.647902233150158,16.4579012446268
25,300,223.75,0.655009839685952,16.5618801466657
25,300,224.375,0.662285681124545,16.66676947395
25,300,225,0.66973605153111,16.7725940595069
25,300,225.625,0.677367589412298,16.879379646372
25,300,226.25,0.685187305974426,16.9871529364497
25,300,226.875,0.693202616886835,17.095941643182
25,300,227.5,0.701421378152634,17.2057745484413
25,300,228.125,0.709851926818256,17.3166815641249
25,300,228.75,0.718503127415183,17.4286937989937
25,300,229.375,0.72738442523104,17.541843631372
25,300,230,0.736505907764894,17.6561647884141
25,300,230.625,0.745878376049847,17.7716924327372
25,300,231.25,0.755513427945855,17.8884632573293
25,300,231.875,0.765423556046274,18.0065155897553
25,300,232.5,0.77562226354209,18.1258895068037
25,300,233.125,0.786124202300728,18.2466269608347
25,300,233.75,0.796945338613665,18.3687719191874
25,300,234.375,0.808103153648622,18.4923705180571
25,300,235,0.819616887743173,18.6174712322177
25,300,235.625,0.831507840488242,18.7441250617687
25,300,236.25,0.843799742335712,18.8723857365941
25,300,236.875,0.856519218595878,19.0023099382418
25,300,237.5,0.869696373688397,19.1339575371066
25,300,238.125,0.88336553310801,19.2673918395617
25,300,238.75,0.89756619379498,19.4026798340653
25,300,239.375,0.912344251895982,19.5398924156505
25,300,240,0.927753602243471,19.6791045518388
25,300,240.625,0.943858238914738,19.8203953251962
25,300,241.25,0.960735034292784,19.9638477404008
25,300,241.875,0.978477438846351,20.1095481027815
25,300,242.5,0.997200428113988,20.2575846363943
25,300,243.125,1.01704712494304,20.4080447701709
25,300,243.75,1.0381976263642,20.561010106268
25,300,244.375,1.06088060652792,20.7165473684092
25,300,245,1.08538808616408,20.8746924003868
25,300,245.625,1.11209293905368,21.035422231523
25,300,246.25,1.14146625001928,21.1986069826818
25,300,246.875,1.17408530099484,21.3639289363875
25,300,247.5,1.21060816590297,21.5307523227767
25,300,248.125,1.25166021238589,21.6979328686412
25,300,248.75,1.29752688418318,21.8635976323918
25,300,249.375,1.34750746390681,22.0250616814859
25,300,250,1.39891479129683,22.1793276498483
25,300,250.625,1.44634031931814,22.324797352676
25,300,251.25,1.48281854307193,22.4639421415487
25,300,251.875,1.50382826428329,22.6042749647467
25,300,252.5,1.51097455199934,22.7548453290322
25,300,253.125,1.5107817054046,22.9210162486742
25,300,253.75,1.51012809892168,23.102977814539
25,300,254.375,1.51332894548126,23.2980161281284
25,300,255,1.52207858059046,23.5030254126717
25,300,255.625,1.53652148023545,23.7156492668275
25,300,256.25,1.55616788831051,23.9344242183103
25,300,256.875,1.580389605774,24.1585707865474
25,300,257.5,1.60862395098641,24.3877564518634
25,300,258.125,1.64043279079695,24.6219211255635
25,300,258.75,1.67550297479797,24.8611664538554
25,300,259.375,1.71362827837215,25.1056903336296
25,300,260,1.75468886862664,25.3557496806885
25,300,260.625,1.79863364152459,25.6116399303102
25,300,261.25,1.84546656027292,25.8736842232293
25,300,261.875,1.89523667009856,26.142228158416
25,300,262.5,1.94803109792277,26.4176377547249
25,300,263.125,2.00397036446643,26.7002992845914
25,300,263.75,2.06320546468068,26.9906202268165
25,300,264.375,2.12591631027312,27.2890309183416
25,300,265,2.19231124517104,27.5959866753331
25,300,265.625,2.26262743628818,27.9119702636752
25,300,266.25,2.33713201143386,28.2374946630466
25,300,266.875,2.41612386887762,28.5731061068691
25,300,267.5,2.49993612381502,28.9193874037624
25,300,268.125,2.58893918969967,29.2769615611384
25,300,268.75,2.68354452015256,29.6464957419047
25,300,269.375,2.78420906228247,30.0287055930567
25,300,270,2.89144049661763,30.4243599914777
25,300,270.625,3.0058033640333,30.8342862582517
25,300,271.25,3.12792620748646,31.2593758986158
25,300,271.875,3.2585098874464,31.7005909305329
25,300,272.5,3.3983372661367,32.1589708707737
25,300,273.125,3.5482844987769,32.6356404532332
25,300,273.75,3.70933422194533,33.1318181597057
25,300,274.375,3.8825909924269,33.6488256479991
25,300,275,4.06929940751618,34.1880981653291
25,300,275.625,4.27086543355287,34.7511960352175
25,300,276.25,4.48888158835508,35.3398173018796
25,300,276.875,4.72515677141415,35.9558116047154
25,300,277.5,4.98175172122132,36.6011953332148
25,300,278.125,5.26102131220084,37.2781680736917
25,300,278.75,5.56566519770812,37.9891302955375
25,300,279.375,5.89878867756288,38.7367021239544
25,300,280,6.26397614078761,39.5237428905149
25,300,280.625,6.66538003518225,40.3533709159859
25,300,281.25,7.10782908181641,41.2289826225726
25,300,281.875,7.59696043133303,42.1542695370665
25,300,282.5,8.13938170928371,43.1332309458181
25,300,283.125,8.74287049279002,44.1701787676082
25,300,283.75,9.41662078846316,45.2697294269109
25,300,284.375,10.171548641229,46.436774844589
25,300,285,11.0206721961055,47.6764206721218
25,300,285.625,11.9795854350956,48.9938739063612
25,300,286.25,13.0670494092633,50.3942530132389
25,300,286.875,14.3057298631074,51.8822801125868
25,300,287.5,15.7231150281442,53.4617942968768
25,300,288.125,17.3526504220573,55.1349942902072
25,300,288.75,19.2351252162956,56.9012723111771
25,300,289.375,21.4203299407496,58.7554320386745
25,300,290,23.9689638049792,60.6849827085934
25,300,290.625,26.9546746228892,62.6660585037019
25,300,291.25,30.4659150547009,64.657322082263
25,300,291.875,34.6069067778512,66.5909883779836
25,300,292.5,39.4962729008346,68.3599253036213
25,300,293.125,45.260618930724,69.7998781022488
25,300,293.75,52.0183086177125,70.6667783869968
25,300,294.375,59.8459973476234,70.6119916761537
25,300,295,68.7184520986344,69.1651445042161
25,300,295.625,78.4151258564713,65.7466712678068
25,300,296.25,88.4040933867375,59.7479796017585
25,300,296.875,97.755600714158,50.7198196488335
25,300,297.5,105.192979293532,38.6623942050871
25,300,298.125,109.389857382829,24.2897471221929
25,300,298.75,109.471471914747,9.02923917364914
25,300,299.375,105.430156397442,-5.3833559403115
25,300,300,98.1275499524531,-17.5136125043541
25,300,300.625,88.882345520501,-26.6361300933405
25,300,301.25,78.9696047111,-32.7388312964938
25,300,301.875,69.32198660239,-36.2613669194735
25,300,302.5,60.4765480198869,-37.8060415734104
25,300,303.125,52.6593525931027,-37.9491444474882
25,300,303.75,45.9005088292895,-37.1599322243202
25,300,304.375,40.1272305732146,-35.7872278867215
25,300,305,35.2240269393187,-34.0759551548968
25,300,305.625,31.0663328878973,-32.1914859713956
25,300,306.25,27.5369285552162,-30.2421041015937
25,300,306.875,24.5325318386442,-28.296668159312
25,300,307.5,21.9653027339574,-26.3974650730012
25,300,308.125,19.7619803317835,-24.5691761406508
25,300,308.75,17.8620987662766,-22.8249806533635
25,300,309.375,16.2159977037892,-21.1706507958154
25,300,310,14.7829497606312,-19.6072737095108
25,300,310.625,13.5295265302444,-18.1330490352544
25,300,311.25,12.428228327272,-16.7444688580507
25,300,311.875,11.4563602675931,-15.4370868574551
25,300,312.5,10.5951217773597,-14.2060148586868
25,300,313.125,9.82887383278188,-13.046238786455
25,300,313.75,9.1445509323769,-11.9528152014316
25,300,314.375,8.53118943624478,-10.9209891147279
25,300,315,7.97954881523356,-9.94626017336475
25,300,315.625,7.4818068356781,-9.02441526865349
25,300,316.25,7.03131352702949,-8.15153959824521
25,300,316.875,6.62239191850212,-7.32401419296953
25,300,317.5,6.25017605391144,-6.53850522966892
25,300,318.125,5.91047879636866,-5.79194864741996
25,300,318.75,5.59968351228486,-5.08153237321621
25,300,319.375,5.31465496254848,-4.40467764937903
25,300,320,5.05266569932046,-3.75902040869791
25,300,320.625,4.81133502763684,-3.14239327759007
25,300,321.25,4.58857818800315,-2.55280854396263
25,300,321.875,4.38256388558669,-1.98844226552904
25,300,322.5,4.19167866166326,-1.44761958939521
25,300,323.125,4.01449689553914,-0.928801286660399
25,300,323.75,3.84975545721695,-0.430571464255629
25,300,324.375,3.69633221573742,0.0483736081557039
25,300,325,3.55322775560178,0.509235631386305
25,300,325.625,3.41954977186454,0.953123450733209
25,300,326.25,3.29449970954396,1.38106135217553
25,300,326.875,3.17736128972087,1.79399655984798
25,300,327.5,3.0674906268477,2.19280600978421
25,300,328.125,2.96430769230789,2.57830246986726
25,300,328.75,2.86728892047511,2.95124007043541
25,300,329.375,2.77596078724886,3.31231930442928
25,300,330,2.6898942187403,3.66219155054065
25,300,330.625,2.60869971060186,4.00146316767516
25,300,331.25,2.53202305735443,4.33069920423612
25,300,331.875,2.45954160670425,4.65042676131264
25,300,332.5,2.3909609668462,4.96113804481718
25,300,333.125,2.32601210559798,5.26329313795739
25,300,333.75,2.26444878928426,5.557322522128
25,300,334.375,2.20604531690246,5.84362937134212
25,300,335,2.15059451150598,6.12259164266692
25,300,335.625,2.09790593614217,6.39456398275365
25,300,336.25,2.04780430625063,6.65987946843448
25,300,336.875,2.00012807430016,6.91885119746701
25,300,337.5,1.95472816573537,7.17177374382656
25,300,338.125,1.91146684810765,7.41892449044453
25,300,338.75,1.87021671766158,7.66056485095733
25,300,339.375,1.83085978969752,7.89694139083981
25,300,340,1.79328668079012,8.12828685723812
25,300,340.625,1.75739587245531,8.35482112587208
25,300,341.25,1.72309304716075,8.57675207253562
25,300,341.875,1.69029048869967,8.79427637597166
25,300,342.5,1.65890653992193,9.00758025822806
25,300,343.125,1.62886511165873,9.21684016800153
25,300,343.75,1.60009523741081,9.42222341194079
25,300,344.375,1.5725306690072,9.62388873840106
25,300,345,1.54610950899701,9.82198687771246
25,300,345.625,1.52077387602258,10.0166610426407
25,300,346.25,1.49646959984615,10.2080473923725
25,300,346.875,1.47314594307455,10.3962754630493
25,300,347.5,1.45075534695288,10.5814685675938
25,300,348.125,1.42925319888474,10.7637441673229
25,300,348.75,1.40859761958995,10.9432142176166
25,300,349.375,1.38874926803277,11.1199854897072
25,300,350,1.36967116245116,11.2941598704725
25,300,350.625,1.35132851599119,11.4658346419474
25,300,351.25,1.33368858560522,11.6351027421233
25,300,351.875,1.31672053300908,11.8020530084662
25,300,352.5,1.30039529661524,11.9667704054622
25,300,353.125,1.2846854734664,12.1293362373909
25,300,353.75,1.26956521029131,12.2898283474225
25,300,354.375,1.25501010288896,12.4483213040471
25,300,355,1.24099710312539,12.6048865757587
25,300,355.625,1.22750443289486,12.7595926948423
25,300,356.25,1.2145115044589,12.9125054110449
25,300,356.875,1.20199884663157,13.0636878358456
25,300,357.5,1.18994803632878,13.2132005779865
25,300,358.125,1.17834163504342,13.3611018708723
25,300,358.75,1.16716312984825,13.5074476923979
