"InsetL [um]","ResFreq [GHz]","Freq [GHz]","ang_deg(Z(1,1)) []","mag(Z(1,1)) []"
5,300,161.25,1.53347983715651,9.92157098186773
5,300,161.875,1.533571633249,9.99983959760209
5,300,162.5,1.5336598453058,10.078212912649
5,300,163.125,1.53374454588544,10.1566949768438
5,300,163.75,1.53382580455567,10.2352898731131
5,300,164.375,1.53390368799827,10.3140017190195
5,300,165,1.53397826010839,10.3928346683334
5,300,165.625,1.53404958208866,10.4717929126331
5,300,166.25,1.53411771253834,10.5508806829353
5,300,166.875,1.53418270753778,10.6301022513561
5,300,167.5,1.53424462072849,10.7094619328057
5,300,168.125,1.53430350338886,10.788964086716
5,300,168.75,1.53435940450589,10.8686131188055
5,300,169.375,1.53441237084313,10.9484134828798
5,300,170,1.53446244700481,11.0283696826729
5,300,170.625,1.53450967549663,11.1084862737275
5,300,171.25,1.53455409678308,11.1887678653186
5,300,171.875,1.5345957493416,11.2692191224215
5,300,172.5,1.53463466971371,11.3498447677254
5,300,173.125,1.53467089255316,11.4306495836952
5,300,173.75,1.53470445067128,11.5116384146837
5,300,174.375,1.53473537507963,11.5928161690957
5,300,175,1.53476369503001,11.6741878216067
5,300,175.625,1.53478943805207,11.7557584154382
5,300,176.25,1.53481262998836,11.8375330646918
5,300,176.875,1.53483329502716,11.9195169567451
5,300,177.5,1.53485145573302,12.0017153547112
5,300,178.125,1.53486713307511,12.0841335999652
5,300,178.75,1.53488034645347,12.1667771147398
5,300,179.375,1.53489111372319,12.2496514047929
5,300,180,1.53489945121663,12.3327620621512
5,300,180.625,1.53490537376363,12.4161147679309
5,300,181.25,1.53490889470988,12.499715295241
5,300,181.875,1.53491002593342,12.5835695121706
5,300,182.5,1.53490877785929,12.6676833848648
5,300,183.125,1.53490515947242,12.752062980693
5,300,183.75,1.53489917832877,12.8367144715124
5,300,184.375,1.53489084056471,12.9216441370312
5,300,185,1.53488015090475,13.0068583682763
5,300,185.625,1.53486711266752,13.0923636711687
5,300,186.25,1.53485172777007,13.1781666702112
5,300,186.875,1.53483399673061,13.2642741122949
5,300,187.5,1.53481391866944,13.3506928706261
5,300,188.125,1.53479149130836,13.4374299487824
5,300,188.75,1.53476671096835,13.5244924849008
5,300,189.375,1.53473957256564,13.6118877560039
5,300,190,1.53471006960607,13.6996231824717
5,300,190.625,1.53467819417782,13.7877063326625
5,300,191.25,1.53464393694246,13.876144927692
5,300,191.875,1.53460728712421,13.964946846375
5,300,192.5,1.53456823249764,14.0541201303388
5,300,193.125,1.53452675937341,14.1436729893145
5,300,193.75,1.53448285258241,14.2336138066141
5,300,194.375,1.53443649545801,14.3239511448019
5,300,195,1.53438766981644,14.4146937515689
5,300,195.625,1.53433635593532,14.505850565818
5,300,196.25,1.53428253253025,14.5974307239714
5,300,196.875,1.53422617672941,14.6894435665086
5,300,197.5,1.53416726404607,14.7818986447449
5,300,198.125,1.5341057683491,14.8748057278637
5,300,198.75,1.53404166183121,14.9681748102118
5,300,199.375,1.53397491497502,15.0620161188701
5,300,200,1.53390549651679,15.1563401215142
5,300,200.625,1.53383337340777,15.2511575345753
5,300,201.25,1.53375851077307,15.3464793317188
5,300,201.875,1.53368087186788,15.4423167526522
5,300,202.5,1.53360041803118,15.5386813122804
5,300,203.125,1.53351710863647,15.6355848102238
5,300,203.75,1.53343090103969,15.7330393407158
5,300,204.375,1.53334175052414,15.8310573029001
5,300,205,1.53324961024218,15.9296514115444
5,300,205.625,1.53315443115359,16.0288347081939
5,300,206.25,1.53305616196058,16.1286205727826
5,300,206.875,1.53295474903905,16.2290227357288
5,300,207.5,1.53285013636615,16.3300552905358
5,300,208.125,1.53274226544375,16.4317327069247
5,300,208.75,1.53263107521779,16.534069844526
5,300,209.375,1.5325165019932,16.6370819671585
5,300,210,1.53239847934413,16.7407847577246
5,300,210.625,1.53227693801937,16.8451943337548
5,300,211.25,1.53215180584256,16.9503272636356
5,300,211.875,1.53202300760693,17.0562005835548
5,300,212.5,1.53189046496438,17.162831815204
5,300,213.125,1.53175409630839,17.2702389842776
5,300,213.75,1.53161381665053,17.3784406398109
5,300,214.375,1.53146953749018,17.4874558744031
5,300,215,1.53132116667698,17.5973043453737
5,300,215.625,1.53116860826565,17.7080062969029
5,300,216.25,1.53101176236265,17.8195825832104
5,300,216.875,1.5308505249642,17.9320546928322
5,300,217.5,1.53068478778504,18.0454447740549
5,300,218.125,1.53051443807743,18.1597756615753
5,300,218.75,1.53033935843968,18.275070904455
5,300,219.375,1.53015942661347,18.3913547954441
5,300,220,1.52997451526924,18.5086524017553
5,300,220.625,1.52978449177883,18.6269895973726
5,300,221.25,1.52958921797443,18.7463930969871
5,300,221.875,1.5293885498928,18.8668904916563
5,300,222.5,1.52918233750377,18.9885102862923
5,300,223.125,1.52897042442181,19.1112819390904
5,300,223.75,1.52875264759923,19.235235903018
5,300,224.375,1.52852883699985,19.3604036694925
5,300,225,1.52829881525121,19.4868178143858
5,300,225.625,1.52806239727392,19.6145120465043
5,300,226.25,1.52781938988592,19.7435212587023
5,300,226.875,1.52756959137974,19.8738815818014
5,300,227.5,1.52731279107025,20.0056304414992
5,300,228.125,1.52704876881019,20.1388066184661
5,300,228.75,1.52677729447071,20.2734503118437
5,300,229.375,1.52649812738332,20.4096032063761
5,300,230,1.52621101573969,20.5473085434221
5,300,230.625,1.52591569594495,20.6866111961182
5,300,231.25,1.52561189191978,20.8275577489821
5,300,231.875,1.52529931434561,20.9701965822717
5,300,232.5,1.52497765984701,21.1145779614391
5,300,233.125,1.52464661010378,21.2607541320484
5,300,233.75,1.52430583088481,21.4087794205547
5,300,234.375,1.52395497099397,21.5587103413771
5,300,235,1.52359366111721,21.7106057107335
5,300,235.625,1.52322151255783,21.8645267677408
5,300,236.25,1.52283811584513,22.0205373033314
5,300,236.875,1.52244303919854,22.1787037975733
5,300,237.5,1.52203582682656,22.3390955660336
5,300,238.125,1.52161599703559,22.5017849158694
5,300,238.75,1.52118304011918,22.6668473123775
5,300,239.375,1.52073641599219,22.8343615567824
5,300,240,1.5202755515272,23.0044099760828
5,300,240.625,1.51979983754138,23.1770786258077
5,300,241.25,1.51930862537071,23.3524575065521
5,300,241.875,1.51880122295447,23.5306407951487
5,300,242.5,1.51827689033484,23.7117270912822
5,300,243.125,1.51773483445421,23.8958196802305
5,300,243.75,1.5171742031039,24.0830268122037
5,300,244.375,1.51659407784165,24.2734619983727
5,300,245,1.51599346564869,24.4672443230828
5,300,245.625,1.51537128903721,24.6644987707867
5,300,246.25,1.51472637424272,24.865356564751
5,300,246.875,1.51405743703731,25.0699555122994
5,300,247.5,1.51336306557464,25.278440347837
5,300,248.125,1.51264169951789,25.4909630595183
5,300,248.75,1.51189160450318,25.7076831771513
5,300,249.375,1.51111084074626,25.9287679862333
5,300,250,1.51029722431476,26.1543926134365
5,300,250.625,1.50944827927808,26.3847398985881
5,300,251.25,1.50856117867114,26.6199999212504
5,300,251.875,1.50763267210162,26.8603689771078
5,300,252.5,1.50665899819787,27.1060476862902
5,300,253.125,1.50563578157585,27.3572377413704
5,300,253.75,1.50455791791116,27.6141365376
5,300,254.375,1.50341945965626,27.8769285364045
5,300,255,1.50221353402883,28.1457716687065
5,300,255.625,1.50093236357385,28.4207764228478
5,300,256.25,1.49956753419038,28.7019747323634
5,300,256.875,1.49811078997698,28.9892762279455
5,300,257.5,1.49655584961292,29.2824131198159
5,300,258.125,1.49490200169879,29.5808870006192
5,300,258.75,1.49316030058916,29.8839596962309
5,300,259.375,1.4913622767665,30.190781265712
5,300,260,1.48956776474724,30.5007936547325
5,300,260.625,1.48786234056001,30.8144714726162
5,300,261.25,1.48633208258159,31.134093006344
5,300,261.875,1.48501808048354,31.4637478856115
5,300,262.5,1.48388321113797,31.8080471624471
5,300,263.125,1.48282622842236,32.1703275508672
5,300,263.75,1.48173199898171,32.5518305277677
5,300,264.375,1.48051364674138,32.9522201186096
5,300,265,1.47912403496034,33.3705889825312
5,300,265.625,1.47754635718233,33.8061803384192
5,300,266.25,1.47578025957569,34.2586748622383
5,300,266.875,1.47383156338908,34.7282099022702
5,300,267.5,1.47170658830458,35.2153013947207
5,300,268.125,1.46940963855887,35.7207571275138
5,300,268.75,1.46694217847748,36.2456110433002
5,300,269.375,1.46430276079267,36.7910818966652
5,300,270,1.4614872202319,37.358551518107
5,300,270.625,1.4584889100863,37.9495571502528
5,300,271.25,1.45529889322015,38.5657936009241
5,300,271.875,1.45190605952721,39.2091224175798
5,300,272.5,1.44829716622821,39.881586431186
5,300,273.125,1.44445680528826,40.5854288156395
5,300,273.75,1.44036730310873,41.3231163483681
5,300,274.375,1.43600855580275,42.0973669291243
5,300,275,1.43135780059827,42.9111816856116
5,300,275.625,1.42638932089179,43.7678822128896
5,300,276.25,1.4210740793622,44.6711536890432
5,300,276.875,1.41537927029336,45.6250948024337
5,300,277.5,1.40926777869554,46.6342756292981
5,300,278.125,1.40269752975722,47.7038048232228
5,300,278.75,1.39562070735431,48.8394077248843
5,300,279.375,1.38798281450142,50.0475172716772
5,300,280,1.37972154138865,51.3353798760301
5,300,280.625,1.37076539756538,52.71117873079
5,300,281.25,1.36103205335478,54.1841772535286
5,300,281.875,1.35042632102021,55.7648855298098
5,300,282.5,1.33883768771518,57.4652525333782
5,300,283.125,1.32613728883205,59.2988863686975
5,300,283.75,1.31217418091477,61.2813034163639
5,300,284.375,1.2967707367514,63.4302044086304
5,300,285,1.27971694096264,65.7657700009406
5,300,285.625,1.26076331294142,68.3109584352715
5,300,286.25,1.2396121289177,71.0917702033449
5,300,286.875,1.21590656617625,74.1374138376092
5,300,287.5,1.18921737319207,77.4802541968987
5,300,288.125,1.15902672900577,81.1553354934329
5,300,288.75,1.12470919322034,85.1991234714557
5,300,289.375,1.08551025755371,89.6468723682716
5,300,290,1.04052434797816,94.5276532910833
5,300,290.625,0.988676813357713,99.8555546584733
5,300,291.25,0.928719439540279,105.614934284539
5,300,291.875,0.85925753965511,111.737171152899
5,300,292.5,0.778839216959466,118.067055800507
5,300,293.125,0.686150952697117,124.320830355836
5,300,293.75,0.580365442398137,130.04808930129
5,300,294.375,0.461648153645552,134.627475255888
5,300,295,0.331712376364239,137.341352362327
5,300,295.625,0.194136238482535,137.55723066504
5,300,296.25,0.0540797878143115,134.966297076259
5,300,296.875,-0.0827055493353961,129.73817584498
5,300,297.5,-0.211171291141948,122.469883226021
5,300,298.125,-0.327906628594313,113.961026975945
5,300,298.75,-0.431355158497929,104.96962719663
5,300,299.375,-0.521460266878248,96.0693611120189
5,300,300,-0.599105199790394,87.6212818984919
5,300,300.625,-0.665618769759141,79.8113522545507
5,300,301.25,-0.722442674013367,72.7057691277048
5,300,301.875,-0.770947559061264,66.2990420462096
5,300,302.5,-0.812350926266062,60.5479233995724
5,300,303.125,-0.847693772040339,55.3926428326684
5,300,303.75,-0.877846643814947,50.7690805988194
5,300,304.375,-0.903528006055373,46.6151782966557
5,300,305,-0.925325955033228,42.8739412360418
5,300,305.625,-0.943719060935518,39.494536101902
5,300,306.25,-0.959094641993382,36.4323847138815
5,300,306.875,-0.971764022552739,33.6487702911026
5,300,307.5,-0.981974886941496,31.1102413451061
5,300,308.125,-0.989921051635116,28.7879641701226
5,300,308.75,-0.995750021293436,26.6570992008848
5,300,309.375,-0.999568663025272,24.6962348942135
5,300,310,-1.00144727344955,22.8868906289728
5,300,310.625,-1.00142224574724,21.2130888654406
5,300,311.25,-0.999497477438725,19.6609915585096
5,300,311.875,-0.995644596488473,18.2185938052464
5,300,312.5,-0.989802023153816,16.8754673757953
5,300,313.125,-0.981872826341103,15.6225472747499
5,300,313.75,-0.971721274748475,14.4519553502382
5,300,314.375,-0.95916792449424,13.356855974792
5,300,315,-0.943983028609795,12.3313398541788
5,300,315.625,-0.925878007457572,11.3703330337735
5,300,316.25,-0.904494701140502,10.4695291557981
5,300,316.875,-0.879392173888711,9.6253439717793
5,300,317.5,-0.850031032679977,8.83489201063129
5,300,318.125,-0.815755702818705,8.09598606005147
5,300,318.75,-0.775776134351717,7.40716051451968
5,300,319.375,-0.729152443065176,6.76771917215073
5,300,320,-0.674789710492212,6.17780569396597
5,300,320.625,-0.61145644617742,5.63848876859751
5,300,321.25,-0.537849555021046,5.15184100080874
5,300,321.875,-0.452739430982185,4.72096699309256
5,300,322.5,-0.35523332865914,4.34990099426896
5,300,323.125,-0.245174490285672,4.04325857264081
5,300,323.75,-0.123620918319169,3.80552705677293
5,300,324.375,0.00678354230456248,3.6399808636361
5,300,325,0.141838512251163,3.54744631809388
5,300,325.625,0.276413607470165,3.52540196555477
5,300,326.25,0.405510481014009,3.56790611979391
5,300,326.875,0.525260176284512,3.6664489202778
5,300,327.5,0.63340893304369,3.81132075043605
5,300,328.125,0.729228361342148,3.9929142125968
5,300,328.75,0.813095178933154,4.20259425634379
5,300,329.375,0.886019762810745,4.43308802048879
5,300,330,0.949277530441724,4.67852765239017
5,300,330.625,1.00417623350961,4.93430791535429
5,300,331.25,1.05193316511769,5.19687645465341
5,300,331.875,1.09362384968955,5.46352212146401
5,300,332.5,1.13017098224691,5.73218965565167
5,300,333.125,1.16235320582756,6.00132846646397
5,300,333.75,1.19082196527402,6.26977381717621
5,300,334.375,1.21612028571769,6.53665535617533
5,300,335,1.23870057853721,6.80132742070506
5,300,335.625,1.25894032524466,7.06331614980614
5,300,336.25,1.2771553642054,7.32227936624105
5,300,336.875,1.29361090481318,7.57797608399707
5,300,337.5,1.30853054855944,7.83024325353859
5,300,338.125,1.3221036319675,8.07897795315924
5,300,338.75,1.33449118851149,8.32412368945741
5,300,339.375,1.3458307886167,8.56565981048581
5,300,340,1.35624047454224,8.80359328785864
5,300,340.625,1.36582196737415,9.0379523109847
5,300,341.25,1.37466328907848,9.26878127476016
5,300,341.875,1.38284091405916,9.49613684440003
5,300,342.5,1.39042154150866,9.72008485716058
5,300,343.125,1.39746356128104,9.94069787749312
5,300,343.75,1.40401827125921,10.1580532647696
5,300,344.375,1.41013089249943,10.3722316448455
5,300,345,1.41584141919338,10.5833157010797
5,300,345.625,1.42118533317786,10.7913892190016
5,300,346.25,1.42619420693362,10.9965363330402
5,300,346.875,1.43089621442162,11.1988409347007
5,300,347.5,1.4353165654501,11.3983862100631
5,300,348.125,1.43947787634968,11.5952542810906
5,300,348.75,1.44340048739847,11.7895259304071
5,300,349.375,1.44710273556316,11.9812803932674
5,300,350,1.45060118960912,12.1705952036522
5,300,350.625,1.45391085340879,12.357546083965
5,300,351.25,1.45704534228316,12.542206869831
5,300,351.875,1.46001703640073,12.724649463118
5,300,352.5,1.4628372145957,12.9049438075964
5,300,353.125,1.46551617142264,13.0831578826976
5,300,353.75,1.46806331981653,13.2593577116784
5,300,354.375,1.47048728135679,13.4336073811742
5,300,355,1.47279596582602,13.6059690696857
5,300,355.625,1.47499664149884,13.7765030829896
5,300,356.25,1.4770959973826,13.9452678948343
5,300,356.875,1.47910019845267,14.1123201915835
5,300,357.5,1.48101493477529,14.2777149197151
5,300,358.125,1.48284546528428,14.4415053352881
5,300,358.75,1.48459665687084,14.6037430546542
5,300,359.375,1.48627301935556,14.7644781058301
5,300,360,1.48787873683469,14.9237589800572
5,300,360.625,1.48941769582697,15.0816326831716
5,300,361.25,1.49089351059193,15.23814478648
5,300,361.875,1.49230954594222,15.3933394769048
5,300,362.5,1.49366893783178,15.5472596062112
5,300,363.125,1.49497461196613,15.6999467391728
5,300,363.75,1.49622930065073,15.8514412005684
5,300,364.375,1.49743555806702,16.0017821209315
5,300,365,1.49859577414288,16.1510074809984
5,300,365.625,1.49971218716469,16.2991541548186
5,300,366.25,1.50078689526069,16.446257951511
5,300,366.875,1.50182186687061,16.5923536556581
5,300,367.5,1.50281895030345,16.7374750663447
5,300,368.125,1.50377988247356,16.8816550348529
5,300,368.75,1.50470629689565,17.024925501035
5,300,369.375,1.5055997310101,17.1673175283873
5,300,370,1.50646163290253,17.3088613378578
5,300,370.625,1.50729336747453,17.449586340416
5,300,371.25,1.50809622211671,17.5895211684232
5,300,371.875,1.50887141192967,17.7286937058379
5,300,372.5,1.5096200845339,17.8671311172942
5,300,373.125,1.5103433245056,18.0048598760911
5,300,373.75,1.51104215747132,18.1419057911317
5,300,374.375,1.51171755389145,18.2782940328491
5,300,375,1.5123704325595,18.4140491581587
