"InsetL [um]","ResFreq [GHz]","Freq [GHz]","ang_deg(Z(1,1)) []","mag(Z(1,1)) []"
60,300,259.375,1.52088676480665,18.7348023253234
60,300,260,1.52024808598602,18.8704924844954
60,300,260.625,1.51957920405353,19.0088055727465
60,300,261.25,1.5188785242525,19.1498665886915
60,300,261.875,1.51814432496141,19.2938079964347
60,300,262.5,1.51737474788151,19.4407703357698
60,300,263.125,1.51656778703292,19.5909028869912
60,300,263.75,1.51572127644129,19.7443643966901
60,300,264.375,1.51483287637663,19.9013238716633
60,300,265,1.51390005798289,20.0619614489343
60,300,265.625,1.51292008611137,20.2264693508851
60,300,266.25,1.51189000014134,20.3950529356514
60,300,266.875,1.51080659253757,20.5679318542541
60,300,267.5,1.5096663848555,20.7453413274709
60,300,268.125,1.50846560085917,20.9275335572074
60,300,268.75,1.50720013636465,21.1147792891616
60,300,269.375,1.50586552535969,21.3073695459181
60,300,270,1.50445690187783,21.5056175523299
60,300,270.625,1.50296895702006,21.7098608781879
60,300,271.25,1.50139589041616,21.9204638268344
60,300,271.875,1.49973135529842,22.1378201026161
60,300,272.5,1.4979683962186,22.3623557950098
60,300,273.125,1.4960993782696,22.5945327229995
60,300,273.75,1.49411590647098,22.8348521899839
60,300,274.375,1.49200873373485,23.0838592073066
60,300,275,1.48976765553604,23.3421472536222
60,300,275.625,1.48738138905832,23.610363647957
60,300,276.25,1.48483743416034,23.8892156267434
60,300,276.875,1.48212191298626,24.1794772295906
60,300,277.5,1.47921938441204,24.4819971154024
60,300,278.125,1.47611262874327,24.7977074500128
60,300,278.75,1.4727823971282,25.1276340291058
60,300,279.375,1.46920711897587,25.472907826136
60,300,280,1.4653625592177,25.8347781844854
60,300,280.625,1.46122141544883,26.2146279062318
60,300,281.25,1.45675284274096,26.6139905263428
60,300,281.875,1.45192189111345,27.0345700999494
60,300,282.5,1.4466888371321,27.4782638696112
60,300,283.125,1.44100838668279,27.9471882154786
60,300,283.75,1.43482872039198,28.4437083173807
60,300,284.375,1.42809034612416,28.9704719628676
60,300,285,1.42072471408187,29.5304479001979
60,300,285.625,1.41265253877393,30.1269690289436
60,300,286.25,1.40378175790311,30.7637804920375
60,300,286.875,1.39400504035671,31.4450922981304
60,300,287.5,1.38319673319824,32.1756353261252
60,300,288.125,1.37120911014696,32.9607182241039
60,300,288.75,1.35786775109683,33.8062804550528
60,300,289.375,1.34296584424967,34.7189329837996
60,300,290,1.3262571619137,35.7059719125741
60,300,290.625,1.30744742468702,36.7753402687522
60,300,291.25,1.28618375186284,37.9354967815
60,300,291.875,1.26204193023765,39.1951242431482
60,300,292.5,1.23451138198102,40.5625686182577
60,300,293.125,1.20297809450645,42.0448362518575
60,300,293.75,1.16670661001911,43.6458823833511
60,300,294.375,1.1248238385379,45.3637959304895
60,300,295,1.07631055915593,47.186338454352
60,300,295.625,1.02001182467486,49.0842003349243
60,300,296.25,0.954685766560667,51.0014961781959
60,300,296.875,0.879120788644695,52.8438790984701
60,300,297.5,0.792358573423578,54.4669393447662
60,300,298.125,0.694049856386625,55.6718398487496
60,300,298.75,0.584915777778221,56.2201522975478
60,300,299.375,0.467173142740098,55.8797047075687
60,300,300,0.34465652769873,54.4985306709608
60,300,300.625,0.222387336406322,52.0753421245596
60,300,301.25,0.105623971243439,48.7790472493463
60,300,301.875,-0.00119169063419174,44.8973508893209
60,300,302.5,-0.0950907698932339,40.7465662650712
60,300,303.125,-0.174645335316633,36.5955015035414
60,300,303.75,-0.239618572503351,32.6312063727903
60,300,304.375,-0.290484735536064,28.9608660499532
60,300,305,-0.32801412201911,25.6309584949624
60,300,305.625,-0.352988029596738,22.6488319725437
60,300,306.25,-0.366031532956511,19.9999791754856
60,300,306.875,-0.367528804235414,17.6597405484937
60,300,307.5,-0.35759030830178,15.6004300446789
60,300,308.125,-0.336054454124335,13.7953165323364
60,300,308.75,-0.302520365685088,12.2206435827867
60,300,309.375,-0.256421572663006,10.8564826214914
60,300,310,-0.197161653309359,9.68687868965135
60,300,310.625,-0.124337713858927,8.69949945067896
60,300,311.25,-0.0380644256270411,7.88483476162175
60,300,311.875,0.0606371720419712,7.23493219815143
60,300,312.5,0.169510653256639,6.74173634594087
60,300,313.125,0.28500219049808,6.39533966093285
60,300,313.75,0.402639298757629,6.18271939648292
60,300,314.375,0.51780470446127,6.08753733365521
60,300,315,0.626588022379645,6.09114158000342
60,300,315.625,0.72633926075988,6.17429947981774
60,300,316.25,0.815766690904635,6.3189116833646
60,300,316.875,0.89468960821621,6.50917072438664
60,300,317.5,0.963660977401912,6.7320394966834
60,300,318.125,1.02362188216906,6.97720912863689
60,300,318.75,1.07565363778481,7.2367708609853
60,300,319.375,1.12082797218841,7.50478800600205
60,300,320,1.1601302496743,7.77687675112671
60,300,320.625,1.19442885976028,8.04984400457455
60,300,321.25,1.22447044537388,8.32139481304231
60,300,321.875,1.25088790892237,8.5899048999261
60,300,322.5,1.27421362908781,8.85424774142735
60,300,323.125,1.29489386409474,9.11366476658675
60,300,323.75,1.31330239977724,9.36766858442542
60,300,324.375,1.32975264512789,9.61597105622411
60,300,325,1.34450796804291,9.85842987902234
60,300,325.625,1.35779034444034,10.0950088992076
60,300,326.25,1.36978750944235,10.3257485967635
60,300,326.875,1.38065883129764,10.5507441088197
60,300,327.5,1.39054012134166,10.7701288526392
60,300,328.125,1.39954756967578,10.9840623180899
60,300,328.75,1.40778096798085,11.1927209737995
60,300,329.375,1.41532635340224,11.3962915053556
60,300,330,1.42225818299529,11.5949658049432
60,300,330.625,1.42864112745607,11.7889372795629
60,300,331.25,1.43453155569245,11.9783981539002
60,300,331.875,1.43997876781751,12.1635375245197
60,300,332.5,1.44502602288358,12.3445399819493
60,300,333.125,1.44971139864586,12.5215846618999
60,300,333.75,1.45406851342509,12.6948446203446
60,300,334.375,1.45812713437254,12.8644864523659
60,300,335,1.46191369183274,13.0306700937039
60,300,335.625,1.46545171581295,13.1935487583597
60,300,336.25,1.46876220761251,13.3532689765826
60,300,336.875,1.47186395729101,13.5099707059458
60,300,337.5,1.47477381573984,13.6637874946285
60,300,338.125,1.47750692857598,13.8148466809471
60,300,338.75,1.48007693782287,13.9632696169616
60,300,339.375,1.4824961563239,14.1091719069084
60,300,340,1.48477571900274,14.2526636534591
60,300,340.625,1.48692571440339,14.3938497065501
60,300,341.25,1.48895529938472,14.5328299108719
60,300,341.875,1.49087279938312,14.6696993491483
60,300,342.5,1.49268579627691,14.8045485791379
60,300,343.125,1.49440120557043,14.9374638629109
60,300,343.75,1.49602534435364,15.0685273874306
60,300,344.375,1.49756399127416,15.1978174758309
60,300,345,1.4990224395759,15.3254087890625
60,300,345.625,1.50040554410461,15.4513725177879
60,300,346.25,1.50171776305188,15.5757765645636
60,300,346.875,1.5029631950999,15.6986857164638
60,300,347.5,1.50414561253725,15.8201618083832
60,300,348.125,1.50526849083782,15.9402638773178
60,300,348.75,1.50633503512856,16.0590483079597
60,300,349.375,1.50734820391489,16.1765689699692
60,300,350,1.50831073038457,16.2928773473023
60,300,350.625,1.50922514156899,16.4080226599723
60,300,351.25,1.51009377560558,16.5220519786305
60,300,351.875,1.51091879731423,16.6350103323375
60,300,352.5,1.51170221227427,16.746940809892
60,300,353.125,1.51244587956578,16.8578846550706
60,300,353.75,1.51315152331925,16.9678813561184
60,300,354.375,1.51382074320048,17.076968729815
60,300,355,1.51445502394263,17.1851830004278
60,300,355.625,1.51505574402452,17.2925588738445
60,300,356.25,1.51562418358293,17.3991296071668
60,300,356.875,1.51616153163653,17.504927074028
60,300,357.5,1.51666889269083,17.6099818258842
60,300,358.125,1.51714729278548,17.7143231495146
60,300,358.75,1.51759768503904,17.8179791209529
60,300,359.375,1.51802095473997,17.9209766560582
60,300,360,1.51841792402786,18.0233415579221
60,300,360.625,1.51878935620408,18.1250985612978
60,300,361.25,1.51913595970701,18.2262713742248
60,300,361.875,1.51945839178357,18.3268827170121
60,300,362.5,1.51975726188539,18.4269543587377
60,300,363.125,1.52003313481527,18.5265071514056
60,300,363.75,1.52028653364713,18.6255610619018
60,300,364.375,1.52051794244009,18.724135201876
60,300,365,1.52072780876579,18.8222478556734
60,300,365.625,1.52091654606582,18.9199165064315
60,300,366.25,1.52108453585489,19.0171578604529
60,300,366.875,1.52123212978359,19.1139878699576
60,300,367.5,1.52135965157371,19.2104217543154
60,300,368.125,1.52146739883747,19.3064740198517
60,300,368.75,1.52155564479133,19.4021584783184
60,300,369.375,1.52162463987398,19.4974882641161
60,300,370,1.52167461327705,19.5924758503502
60,300,370.625,1.52170577439676,19.6871330638018
60,300,371.25,1.52171831421351,19.7814710988901
60,300,371.875,1.52171240660611,19.8755005307002
60,300,372.5,1.52168820960669,19.9692313271499
60,300,373.125,1.5216458666016,20.0626728603634
60,300,373.75,1.52158550748348,20.1558339173229
60,300,374.375,1.52150724975879,20.2487227098624
60,300,375,1.52141119961506,20.3413468840696
