"InsetL [um]","ResFreq [GHz]","Freq [GHz]","re(Z(1,1)) []","im(Z(1,1)) []"
60,300,125,0.24479407925858,3.38229222001458
60,300,125.625,0.245630800444763,3.44874126537873
60,300,126.25,0.246465903095548,3.51500429735959
60,300,126.875,0.247299560041635,3.581085210403
60,300,127.5,0.248131941857499,3.64698783760088
60,300,128.125,0.248963216962887,3.71271595243854
60,300,128.75,0.249793551721832,3.77827327049692
60,300,129.375,0.250623110539167,3.84366345111142
60,300,130,0.251452055954816,3.90889009898873
60,300,130.625,0.252280548735793,3.97395676578359
60,300,131.25,0.253108747966196,4.03886695163661
60,300,131.875,0.253936811135243,4.1036241066749
60,300,132.5,0.254764894223414,4.16823163247676
60,300,133.125,0.25559315178685,4.23269288350184
60,300,133.75,0.256421737040115,4.29701116848808
60,300,134.375,0.257250801937429,4.36118975181676
60,300,135,0.258080497252385,4.42523185484676
60,300,135.625,0.258910972656349,4.48914065721941
60,300,136.25,0.259742376795636,4.55291929813492
60,300,136.875,0.260574857367372,4.61657087760161
60,300,137.5,0.261408561194424,4.68009845765902
60,300,138.125,0.262243634299212,4.74350506357595
60,300,138.75,0.263080221976653,4.80679368502445
60,300,139.375,0.263918468866274,4.86996727723074
60,300,140,0.264758519023538,4.93302876210418
60,300,140.625,0.265600515990531,4.99598102934497
60,300,141.25,0.26644460286604,5.05882693753181
60,300,141.875,0.267290922375143,5.12156931519017
60,300,142.5,0.268139616938327,5.18421096184223
60,300,143.125,0.268990828740311,5.24675464903927
60,300,143.75,0.269844699798555,5.30920312137735
60,300,144.375,0.270701372031606,5.37155909749712
60,300,145,0.271560987327304,5.43382527106865
60,300,145.625,0.27242368761099,5.49600431176192
60,300,146.25,0.273289614913742,5.55809886620388
60,300,146.875,0.274158911440746,5.6201115589228
60,300,147.5,0.275031719639864,5.68204499328071
60,300,148.125,0.275908182270578,5.7439017523946
60,300,148.75,0.276788442473192,5.80568440004719
60,300,149.375,0.277672643838605,5.86739548158803
60,300,150,0.278560930478624,5.92903752482553
60,300,150.625,0.279453447096894,5.9906130409108
60,300,151.25,0.280350339060585,6.05212452521387
60,300,151.875,0.281251752472978,6.11357445819317
60,300,152.5,0.28215783424685,6.17496530625877
60,300,153.125,0.283068732179089,6.23629952263029
60,300,153.75,0.283984595026287,6.29757954819015
60,300,154.375,0.28490557258167,6.35880781233273
60,300,155,0.28583181575343,6.41998673381034
60,300,155.625,0.286763476644445,6.48111872157669
60,300,156.25,0.287700708633701,6.54220617562845
60,300,156.875,0.288643666459418,6.60325148784588
60,300,157.5,0.289592506304063,6.66425704283302
60,300,158.125,0.290547385881361,6.7252252187584
60,300,158.75,0.291508464525501,6.78615838819696
60,300,159.375,0.292475903282635,6.8470589189739
60,300,160,0.293449865004903,6.9079291750115
60,300,160.625,0.294430514447097,6.96877151717934
60,300,161.25,0.295418018366127,7.02958830414926
60,300,161.875,0.296412545623617,7.09038189325542
60,300,162.5,0.297414267291679,7.15115464136075
60,300,163.125,0.298423356762156,7.21190890573052
60,300,163.75,0.299439989859604,7.27264704491398
60,300,164.375,0.300464344958147,7.33337141963514
60,300,165,0.301496603102608,7.39408439369365
60,300,165.625,0.30253694813407,7.45478833487686
60,300,166.25,0.303585566820276,7.51548561588421
60,300,166.875,0.30464264899109,7.57617861526499
60,300,167.5,0.305708387679447,7.63686971837084
60,300,168.125,0.306782979268103,7.69756131832419
60,300,168.75,0.307866623642626,7.75825581700384
60,300,169.375,0.308959524350998,7.81895562604938
60,300,170,0.310061888770385,7.87966316788561
60,300,170.625,0.311173928281443,7.94038087676871
60,300,171.25,0.31229585845081,8.00111119985577
60,300,171.875,0.313427899222288,8.06185659829934
60,300,172.5,0.314570275117414,8.12261954836904
60,300,173.125,0.315723215445994,8.18340254260189
60,300,173.75,0.316886954527452,8.24420809098379
60,300,174.375,0.318061731923743,8.30503872216416
60,300,175,0.319247792684687,8.3658969847061
60,300,175.625,0.320445387606728,8.42678544837484
60,300,176.25,0.321654773506103,8.4877067054669
60,300,176.875,0.32287621350761,8.54866337218316
60,300,177.5,0.324109977350194,8.60965809004875
60,300,178.125,0.32535634171072,8.67069352738332
60,300,178.75,0.326615590547425,8.73177238082519
60,300,179.375,0.327888015464732,8.79289737691343
60,300,180,0.329173916101211,8.854071273732
60,300,180.625,0.330473600542667,8.91529686262061
60,300,181.25,0.33178738576268,8.97657696995732
60,300,181.875,0.333115598092895,9.0379144590182
60,300,182.5,0.334458573725894,9.09931223192004
60,300,183.125,0.335816659253625,9.16077323165243
60,300,183.75,0.337190212244698,9.22230044420625
60,300,184.375,0.338579601864397,9.28389690080633
60,300,185,0.339985209541417,9.34556568025637
60,300,185.625,0.341407429686123,9.40730991140564
60,300,186.25,0.342846670465458,9.46913277574728
60,300,186.875,0.344303354640366,9.53103751015944
60,300,187.5,0.345777920472363,9.59302740980137
60,300,188.125,0.347270822706501,9.65510583117803
60,300,188.75,0.348782533639258,9.71727619538808
60,300,189.375,0.350313544280639,9.77954199157172
60,300,190,0.351864365621267,9.84190678057676
60,300,190.625,0.353435530016476,9.90437419886319
60,300,191.25,0.355027592701355,9.96694796266897
60,300,191.875,0.356641133452216,10.0296318724621
60,300,192.5,0.358276758412714,10.0924298177076
60,300,193.125,0.359935102104846,10.1553457819804
60,300,193.75,0.361616829648682,10.21838384846
60,300,194.375,0.36332263921765,10.2815482058466
60,300,195,0.365053264760792,10.3448431547432
60,300,195.625,0.366809479028035,10.4082731145549
60,300,196.25,0.368592096940204,10.4718426309615
60,300,196.875,0.370401979352348,10.5355563840288
60,300,197.5,0.37224003726712,10.5994191970323
60,300,198.125,0.374107236563844,10.6634360460753
60,300,198.75,0.376004603321042,10.7276120705986
60,300,199.375,0.377933229822915,10.7919525848887
60,300,200,0.379894281356943,10.8564630907099
60,300,200.625,0.381889003928937,10.9211492912023
60,300,201.25,0.383918733045547,10.9860171062108
