15,125,-0.091225336436639
15,125.625,-0.0913188840621141
15,126.25,-0.0914238450273942
15,126.875,-0.0915399920103778
15,127.5,-0.0916671049729833
15,128.125,-0.0918049709702104
15,128.75,-0.0919533839659691
15,129.375,-0.0921121446554707
15,130,-0.0922810602939394
15,130.625,-0.0924599445314472
15,131.25,-0.0926486172536965
15,131.875,-0.0928469044285128
15,132.5,-0.0930546379578921
15,133.125,-0.0932716555354509
15,133.75,-0.0934978005090542
15,134.375,-0.0937329217485145
15,135,-0.0939768735181859
15,135.625,-0.0942295153543016
15,136.25,-0.0944907119469277
15,136.875,-0.0947603330263999
15,137.5,-0.0950382532541006
15,138.125,-0.0953243521174693
15,138.75,-0.0956185138291132
15,139.375,-0.095920627229935
15,140,-0.0962305856961402
15,140.625,-0.096548287050039
15,141.25,-0.0968736334745401
15,141.875,-0.0972065314312515
15,142.5,-0.0975468915821011
15,143.125,-0.0978946287143686
15,143.75,-0.0982496616691042
15,144.375,-0.0986119132727894
15,145,-0.0989813102722274
15,145.625,-0.0993577832725657
15,146.25,-0.0997412666783944
15,146.875,-0.100131698637864
15,147.5,-0.100529020989764
15,148.125,-0.100933179213493
15,148.75,-0.101344122381916
15,149.375,-0.101761803117005
15,150,-0.102186177548264
15,150.625,-0.102617205273881
15,151.25,-0.103054849324572
15,151.875,-0.103499076130078
15,152.5,-0.103949855488306
15,153.125,-0.10440716053706
15,153.75,-0.104870967728349
15,154.375,-0.105341256805263
15,155,-0.105818010781378
15,155.625,-0.106301215922687
15,156.25,-0.106790861732032
15,156.875,-0.107286940936065
15,157.5,-0.107789449474669
15,158.125,-0.108298386492882
15,158.75,-0.108813754335335
15,159.375,-0.109335558543138
15,160,-0.109863807853307
15,160.625,-0.110398514200668
15,161.25,-0.110939692722289
15,161.875,-0.111487361764446
15,162.5,-0.112041542892137
15,163.125,-0.112602260901155
15,163.75,-0.113169543832776
15,164.375,-0.113743422991058
15,165,-0.114323932962776
15,165.625,-0.114911111640076
15,166.25,-0.115505000245831
15,166.875,-0.116105643361757
15,167.5,-0.116713088959362
15,168.125,-0.117327388433736
15,168.75,-0.117948596640254
15,169.375,-0.118576771934261
15,170,-0.119211976213774
15,170.625,-0.11985427496528
15,171.25,-0.120503737312717
15,171.875,-0.121160436069668
15,172.5,-0.1218244477949
15,173.125,-0.122495852851291
15,173.75,-0.123174735468272
15,174.375,-0.123861183807832
15,175,-0.124555290034235
15,175.625,-0.125257150387538
15,176.25,-0.125966865260998
15,176.875,-0.126684539282545
15,177.5,-0.12741028140038
15,178.125,-0.128144204972892
15,178.75,-0.128886427862994
15,179.375,-0.12963707253705
15,180,-0.130396266168543
15,180.625,-0.131164140746635
15,181.25,-0.131940833189832
15,181.875,-0.132726485464893
15,182.5,-0.133521244711232
15,183.125,-0.134325263370925
15,183.75,-0.135138699324687
15,184.375,-0.135961716033874
15,185,-0.136794482688881
15,185.625,-0.137637174364145
15,186.25,-0.138489972180003
15,186.875,-0.139353063471701
15,187.5,-0.14022664196588
15,188.125,-0.141110907964784
15,188.75,-0.142006068538592
15,189.375,-0.142912337726188
15,190,-0.143829936744733
15,190.625,-0.144759094208436
15,191.25,-0.145700046356955
15,191.875,-0.146653037293806
15,192.5,-0.147618319235313
15,193.125,-0.148596152770521
15,193.75,-0.149586807132616
15,194.375,-0.15059056048239
15,195,-0.151607700204318
15,195.625,-0.152638523215861
15,196.25,-0.153683336290639
15,196.875,-0.154742456396163
15,197.5,-0.155816211046823
15,198.125,-0.156904938672954
15,198.75,-0.158008989006737
15,199.375,-0.15912872348583
15,200,-0.160264515675684
15,200.625,-0.161416751711449
15,201.25,-0.162585830760598
15,201.875,-0.163772165507306
15,202.5,-0.164976182659858
15,203.125,-0.166198323482258
15,203.75,-0.16743904435148
15,204.375,-0.168698817341737
15,205,-0.169978130837379
15,205.625,-0.171277490176044
15,206.25,-0.172597418323842
15,206.875,-0.173938456584496
15,207.5,-0.175301165344529
15,208.125,-0.176686124856609
15,208.75,-0.178093936063567
15,209.375,-0.179525221465556
15,210,-0.180980626033176
15,210.625,-0.182460818169587
15,211.25,-0.18396649072486
15,211.875,-0.185498362066064
15,212.5,-0.187057177207048
15,213.125,-0.188643709001995
