"InsetL [um]","ResFreq [GHz]","Freq [GHz]","re(Z(1,1)) []","im(Z(1,1)) []"
80,300,260,0.632326042938963,16.6928960707744
80,300,260.625,0.640979683239055,16.7811924882443
80,300,261.25,0.650022231618039,16.8706401122076
80,300,261.875,0.659479076788184,16.9612929679023
80,300,262.5,0.669377727235689,17.0532083693542
80,300,263.125,0.679748022612887,17.1464471765892
80,300,263.75,0.690622370184575,17.2410740763142
80,300,264.375,0.702036009738104,17.3371578885539
80,300,265,0.714027310896415,17.4347719020205
80,300,265.625,0.72663810739432,17.5339942413131
80,300,266.25,0.739914073609163,17.6349082694095
80,300,266.875,0.753905149499039,17.7376030293185
80,300,267.5,0.768666021120828,17.842173729217
80,300,268.125,0.784256665108556,17.9487222759073
80,300,268.75,0.800742966928827,18.0573578619986
80,300,269.375,0.818197424441945,18.1681976128542
80,300,270,0.836699950343679,18.281367300046
80,300,270.625,0.856338789515585,18.3970021288408
80,300,271.25,0.877211570261485,18.5152476080891
80,300,271.875,0.899426511964262,18.6362605118198
80,300,272.5,0.923103816000424,18.7602099428313
80,300,273.125,0.948377271971576,18.8872785096253
80,300,273.75,0.975396117669943,19.0176636291015
80,300,274.375,1.00432719896091,19.1515789685019
80,300,275,1.03535748528467,19.2892560410825
80,300,275.625,1.06869700818544,19.4309459708012
80,300,276.25,1.10458230472415,19.5769214417901
80,300,276.875,1.1432804655232,19.7274788482988
80,300,277.5,1.18509390942812,19.8829406598059
80,300,278.125,1.23036603450521,20.0436580136124
80,300,278.75,1.27948792980239,20.2100135426918
80,300,279.375,1.33290637588909,20.3824244388275
80,300,280,1.3911334171072,20.5613457385114
80,300,280.625,1.45475785787231,20.7472737994089
80,300,281.25,1.52445912332991,20.9407499050078
80,300,281.875,1.60102403642878,21.1423638893532
80,300,282.5,1.68536720571975,21.3527576051526
80,300,283.125,1.77855589942846,21.5726279560661
80,300,283.75,1.88184051224879,21.8027290614448
80,300,284.375,1.99669202495288,22.043872894888
80,300,285,2.12484822882258,22.2969274004824
80,300,285.625,2.26837095431339,22.5628105879153
80,300,286.25,2.42971712303046,22.842478357631
80,300,286.875,2.61182714504347,23.1369026856779
80,300,287.5,2.81823500358933,23.4470351172981
80,300,288.125,3.05320525938129,23.7737479957543
80,300,288.75,3.32190303270573,24.117742064266
80,300,289.375,3.63060347078418,24.4794033961356
80,300,290,3.98694661691365,24.8585841220542
80,300,290.625,4.40024062759131,25.2542688732612
80,300,291.25,4.88180832489361,25.664070637222
80,300,291.875,5.44535418936794,26.0834741499277
80,300,292.5,6.1072920645921,26.5047113057645
80,300,293.125,6.88690227157783,26.9151144995259
80,300,293.75,7.80605490606376,27.2947645074846
80,300,294.375,8.88800794275213,27.6132705045542
80,300,295,10.1544310255826,27.8256894231897
80,300,295.625,11.6193417886432,27.8681108131042
80,300,296.25,13.2783035374798,27.6546280186696
80,300,296.875,15.0917685664551,27.0795850389127
80,300,297.5,16.9644252519989,26.0316939291876
80,300,298.125,18.729545720809,24.4270957677112
80,300,298.75,20.1568827641912,22.2605396565326
80,300,299.375,21.0033569150423,19.6533522963215
80,300,300,21.100946286084,16.8570404852174
80,300,300.625,20.433495013768,14.1860435244943
80,300,301.25,19.1440045519653,11.9100855584383
80,300,301.875,17.4666125023498,10.1762957000246
80,300,302.5,15.6367874596221,9.00124640384153
80,300,303.125,13.8331658495077,8.31381584103185
80,300,303.75,12.1632550395132,8.00729534277613
80,300,304.375,10.6760940334001,7.97561799565903
80,300,305,9.38244758319466,8.13026219714465
80,300,305.625,8.27208807939778,8.4041763988267
80,300,306.25,7.32541255247549,8.74952780295501
80,300,306.875,6.52016771543349,9.13354397513591
80,300,307.5,5.83487664207188,9.53444616932474
80,300,308.125,5.25032059841114,9.93815387862431
80,300,308.75,4.74998012551913,10.3358387495542
80,300,309.375,4.3199705050308,10.7221929262326
80,300,310,3.94876418742543,11.0942360344589
80,300,310.625,3.62684964391445,11.4505064209832
80,300,311.25,3.34639711584957,11.7905183318473
80,300,311.875,3.10096034489037,12.1144000437651
80,300,312.5,2.88522279447544,12.422653967031
80,300,313.125,2.69478736152394,12.7159985491127
80,300,313.75,2.52600472387384,12.9952648930599
80,300,314.375,2.3758343810717,13.2613299163771
80,300,315,2.24173261868364,13.5150738774716
80,300,315.625,2.12156230014708,13.7573541168719
80,300,316.25,2.01352019836076,13.9889895484715
80,300,316.875,1.9160783564426,14.2107522341233
80,300,317.5,1.82793664893759,14.4233635796443
80,300,318.125,1.74798428517072,14.6274934993207
80,300,318.75,1.67526846087767,14.823761440654
80,300,319.375,1.60896873638776,15.0127385286008
80,300,320,1.54837601501167,15.1949503370096
80,300,320.625,1.49287522849059,15.3708799631026
80,300,321.25,1.44193102000704,15.5409711946586
80,300,321.875,1.39507585976918,15.7056316364834
80,300,322.5,1.3519001419671,15.8652357145934
80,300,323.125,1.31204390162644,16.0201275112721
80,300,323.75,1.27518986079269,16.1706234072302
80,300,324.375,1.24105756966122,16.317014522202
80,300,325,1.2093984529128,16.4595689550009
80,300,325.625,1.179991607103,16.5985338300563
80,300,326.25,1.15264022341721,16.7341371609736
80,300,326.875,1.12716853294507,16.8665895435137
80,300,327.5,1.10341919002154,16.9960856911444
80,300,328.125,1.08125102404517,17.1228058263624
80,300,328.75,1.06053710223576,17.2469169405831
80,300,329.375,1.04116305559893,17.3685739347306
80,300,330,1.02302562836987,17.4879206518482
80,300,330.625,1.00603141776604,17.6050908121762
80,300,331.25,0.990095776266219,17.7202088602582
80,300,331.875,0.975141853076238,17.8333907327707
80,300,332.5,0.96109975511568,17.9447445549552
80,300,333.125,0.947905810907672,18.0543712727583
80,300,333.75,0.935501923290251,18.1623652270816
80,300,334.375,0.923834998984245,18.2688146758939
80,300,335,0.912856444824163,18.373802269367
80,300,335.625,0.902521721945304,18.4774054826689
80,300,336.25,0.892789950471585,18.5796970105633
80,300,336.875,0.883623558304297,18.680745127538
80,300,337.5,0.874987968505429,18.7806140167974
80,300,338.125,0.866851320526786,18.8793640711078
80,300,338.75,0.85918422118006,18.9770521681775
80,300,339.375,0.851959521792578,19.0737319229775
80,300,340,0.84515211846178,19.1694539191616
80,300,340.625,0.838738772723757,19.2642659215262
80,300,341.25,0.832697950295344,19.3582130712527
80,300,341.875,0.827009675845904,19.4513380655017
80,300,342.5,0.821655402010328,19.5436813227712
80,300,343.125,0.816617891075235,19.6352811352899
80,300,343.75,0.811881107961536,19.7261738095945
80,300,344.375,0.807430123291703,19.8163937963253
80,300,345,0.803251025474136,19.905973810177
80,300,345.625,0.799330840861984,19.9949449408487
80,300,346.25,0.795657461152971,20.0833367557615
80,300,346.875,0.792219577292011,20.1711773952341
80,300,347.5,0.789006619221767,20.2584936607473
80,300,348.125,0.786008700899475,20.345311096868
80,300,348.75,0.783216570062449,20.4316540673495
80,300,349.375,0.780621562280991,20.5175458258815
80,300,350,0.778215558887317,20.6030085819164
80,300,350.625,0.775990948412755,20.6880635619654
80,300,351.25,0.773940591204238,20.7727310667166
80,300,351.875,0.772057786925454,20.8570305243047
80,300,352.5,0.770336244678054,20.9409805400245
80,300,353.125,0.768770055505734,21.024598942763
80,300,353.75,0.767353667067346,21.1079028283955
80,300,354.375,0.766081860286953,21.1909086003752
80,300,355,0.76494972780731,21.273632007723
80,300,355.625,0.763952654090548,21.3560881806081
80,300,356.25,0.763086297024503,21.4382916636965
80,300,356.875,0.76234657090694,21.5202564474262
80,300,357.5,0.761729630691967,21.6019959973587
80,300,358.125,0.761231857393491,21.6835232817421
80,300,358.75,0.7608498445508,21.7648507974111
80,300,359.375,0.760580385669457,21.8459905941401
80,300,360,0.760420462559161,21.9269542975554
80,300,360.625,0.760367234496763,22.0077531307046
80,300,361.25,0.760418028149355,22.0883979343749
80,300,361.875,0.760570328198112,22.1688991862427
80,300,362.5,0.760821768608244,22.2492670189336
80,300,363.125,0.761170124495977,22.329511237064
80,300,363.75,0.761613304546846,22.4096413333299
80,300,364.375,0.762149343944046,22.4896665037064
80,300,365,0.762776397768859,22.5695956618136
80,300,365.625,0.763492734838255,22.6494374525016
80,300,366.25,0.764296731947738,22.7292002647058
80,300,366.875,0.765186868490264,22.8088922436163
80,300,367.5,0.766161721424064,22.8885213022042
80,300,368.125,0.767219960564856,22.968095132146
80,300,368.75,0.768360344179414,23.0476212141801
80,300,369.375,0.769581714859678,23.1271068279331
80,300,370,0.770882995657968,23.2065590612446
80,300,370.625,0.77226318646554,23.2859848190222
80,300,371.25,0.773721360617916,23.365390831655
80,300,371.875,0.775256661711918,23.4447836630091
80,300,372.5,0.776868300620269,23.5241697180322
80,300,373.125,0.778555552690796,23.6035552499881
80,300,373.75,0.780317755118194,23.6829463673428
80,300,374.375,0.782154304477353,23.7623490403228
80,300,375,0.78406465440773,23.8417691071626
