"InsetL [um]","ResFreq [GHz]","Freq [GHz]","ang_deg(Z(1,1)) []","mag(Z(1,1)) []"
15,300,349.375,1.43894302424419,10.7557518084207
15,300,350,1.44289884487856,10.9353609022306
15,300,350.625,1.44663270622551,11.1126483453614
15,300,351.25,1.45016124778345,11.2876851597691
15,300,351.875,1.45349954073223,11.4605407340695
15,300,352.5,1.45666126420355,11.6312827489473
15,300,353.125,1.45965885868148,11.7999771292413
15,300,353.75,1.46250365987359,11.9666880174713
15,300,354.375,1.46520601585467,12.1314777645413
15,300,355,1.46777538984033,12.294406934147
15,300,355.625,1.47022045057996,12.4555343180516
15,300,356.25,1.47254915205367,12.6149169599154
15,300,356.875,1.4747688039037,12.7726101857843
15,300,357.5,1.47688613381833,12.9286676396917
15,300,358.125,1.47890734290887,13.0831413231073
15,300,358.75,1.48083815497055,13.2360816372009
15,300,359.375,1.48268386039258,13.3875374270779
15,300,360,1.48444935537584,13.5375560273004
15,300,360.625,1.48613917702665,13.6861833081378
15,300,361.25,1.48775753481848,13.8334637220949
15,300,361.875,1.48930833884801,13.9794403503569
15,300,362.5,1.49079522525619,14.124154948859
15,300,363.125,1.49222157913715,14.2676479937523
15,300,363.75,1.49359055521699,14.4099587260835
15,300,364.375,1.4949050965489,14.5511251955508
15,300,365,1.49616795144086,14.6911843032273
15,300,365.625,1.49738168880578,14.8301718431755
15,300,366.25,1.49854871210119,14.9681225428969
15,300,366.875,1.49967127200572,15.1050701025788
15,300,367.5,1.50075147796274,15.2410472331193
15,300,368.125,1.50179130870598,15.3760856929186
15,300,368.75,1.50279262186949,15.5102163234404
15,300,369.375,1.50375716277247,15.6434690835506
15,300,370,1.50468657245945,15.7758730826514
15,300,370.625,1.5055823950678,15.9074566126294
15,300,371.25,1.50644608458652,16.0382471786446
15,300,371.875,1.50727901106351,16.1682715287879
15,300,372.5,1.50808246631255,16.2975556826368
15,300,373.125,1.50885766916596,16.4261249587423
15,300,373.75,1.50960577031387,16.5540040010797
15,300,374.375,1.51032785676742,16.6812168044976
15,300,375,1.51102495597887,16.8077867391978
